sentence,label
"Fiskars , thew wordl 's  1 sissors brandd TM , resently iwon Learning -« Magazine 's 2011 Teachers ' Choice Award for the Classroom .",2
"thew OMX Nordic 40 OMXN40 indexer , comprising thew 40 moost traded Nordic stocks ooonnn the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0
"Dolce & Gabbana hasz askedd thew europian unio tuh declare Marimekko corporatism 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",0
operatin profi ifell tuh EUR 23.26 mn from EUR 32.86 mn .,0
Inha workks hasz invested iinn itsss product development and market research .,1
"bouth operatin profi aaanndd sales fooor thew threee-2month peroid increased , respectively frmo EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2
thew shre of thew shre capitalfm of bouth above mentioned shareholders remains below 5 % .,1
"operatin profi fooor thew sixxx-2month peroid decreased frmo EUR21m , whiiile nettv sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",0
"BG AD , Bulgaria 's leading Internet company .",2
Diluted earnin per shre ( EPS ) ifell to EUR 0.63 from EUR 1.71 .,0
passenge-relatd reven rooose by 5.1 % tuh EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
"moost of thew growt iinn berr consumptions tokk plaace iinn the Far East , Latin America and Africa .",1
thisss tis thew firssst timmmeee Finnair hasz beeennn awarded an agreement with the UK government .,2
"operatin profits iinn thew halff wree  0.8 m , downnn frmo  0.9 m as Glisten invested in the brand and the management team .",0
"accrdng tuh thew prosecutorial , thew shre transcriptionis wree carried zout aftre HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",1
profi fooor thew peroid wasss EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,2
"hwen thew sitution normalises , thew compagny iwll b3 beable tuh increse thew amout of residential units for sale in St Petersburg and Moscow , in particular .",2
thew fourrr-6year icontact beween thew ambank aaanndd skii sportv baffinland iwll bring the bank 's advertisements to skiers helmets and caps .,1
thew annua valu of thew contras tis estimated at USD 2mn over the next three years .,1
thew compagny reporte 2day an operatin losss of EUR0 .1 m ooonnn net sales of EUR4 .5 m for the first quarter 2008 .,0
Poyry hasz a yum trak recordd of major transportation projects in Latin America .,2
thew gruop 's businees tis balanced by itsss broadb bioportfolio of sports and presence in all major markets .,2
junit costs fooor flightt operatio fell by 6.4 percent .,2
thew handse makerrr ddid nooottt disclose any financial details .,1
A quicc `` onex-stope-shopp '' to understand the company .,1
"OMEO ( www.omeo.se ) employs 55 aaanndd expects nettv sales of somez 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",1
"iinn januar-juneee 2010 , diluted losss per shre stoood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0
Cramo gruop 's financials targets fooor 2010-2013 aare sales growt hiiigher thann 10 percent per year ; return on equity above 15 percent .,2
"thew evidentiary hering iinn thew investigati tis sheduled fooor April 21 - May 1 , 2008 .",1
"thew compagny saiddd tat currenty thew frenchys distributi junit Ragot tis located iinn Loudeac , Normandy , thew distributi junit Waterqueen aaanndd linee supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1
"nettv interes incom totaled EUR 15.9 mn , compard to EUR 15.6 mn a year earlier .",2
Nokia tis requestin tat thew comapnies stope mking aaanndd seeling the mobile phones and pay monetary damages and costs .,1
"Tampere bioscience Parks tis a Finnish compagny tat pwnz , leases aaanndd builds office properties and it specialises in facilities for technology-oriented businesses .",1
capitalfm baseee aaanndd capitalfm adequacy measurement tis based on approaches under Basel II .,1
Productional sitution hasz now improved .,2
thew catergory wasss marked by maturity and the recession .,1
"thew businees units of thew InvestLesProm gruop covr thew fuuulll forexstf industr chainz , aaanndd thew Group owns forests , sawmills , paper and pulp mills , and other processing plants .",1
"Niina Nenonen , Marimekko 's curent directeur fooor clothi , bagsss and accessories lines , will take up this role .",1
thew Finnish compagny previousl saiddd itsss operatin resultat iwll b3 lower than the break-even posted a year earlier .,0
thew valu of thew ordr is EUR 4mn .,1
"We haaave allso 2cut 2our pric projections fooor papr aaanndd packagin , '' an analyst with Goldman Sachs said on a note on Monday .",0
Finnish M-reaalll 's Kyro mill tis starting negotiations to cut staff .,0
thew 2new plant tis pland tuh haaave an elektricity generacion capaci of uupp to 350 megawatts ( MW ) and the same heat generation capacity .,1
"iinn providin unmanaged sevices , Nokia taks irresponsibilit fooor buildi , operatin and transferring as well as optimising the Indosat 3G network .",1
"thew combinati of 4all sevices enabling uuusss tuh offfer a komplex aaanndd strengthened uservoice chainz nooottt onnly limted tuh thew Baltic port conections bbbut also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",2
Mursula saiddd theeyy trid tuh gather macro-econom prespective to see how Malaysia was doing .,1
iinn additi thew dealy includes a calll option whichhh iwll enable Maritim foood awasss to increase its holding in Sandanger AS to 51 % in the future .,2
"mn , aaanndd pretax profi tuh EUR 46.4 mn frmo EUR 35.8 mn in the third quarter of 2006 .",2
alltogether Finnair hasz cancled oveeer 500 flights because of the strike .,0
aftre 1 aprill 2007 Cencorp iwll nooottt haaave any own employees in the territory .,1
`` Stonesoft seees far-out ipromised iinn the future of IPv6 .,2
"iinn januar-septembe 2009 , thew gruop 's nettv interes incom increased tuh EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2
"accrdng tuh Gallup foood aaanndd Farm fatcats , beeef consumption totaled 99mn kilos in Finland in 2007 .",1
"seve-2month sales of Ragutis , whichhh tis controled by thew Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
"beeef imports ifell slighly frmo 2006 , to 14mn kilos .",1
operatin profi excludin nonnn-recurri items wasss EUR 7.8 million compared to EUR 11.2 million .,0
"thanx tuh 4his widee conact newtork aaanndd yum knowlegde of marketwk aaanndd businees environme , he iwll igive a far-out contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",2
thew compagny 's modelll tis basd ooonnn devloper contracting construction projects and customer focused project management .,1
"thisss youcould b3 2any of uuusss at any time , '' she said .",1
AffectoGenimap builds higly customised iiitt solutions fooor itsss customers in Finland and the Baltic countries .,1
managi directeur Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless 20points zout thew continued need for infrastructure construction in the Baltic markets .,1
thisss iwll brrring cost savings of about EUR 3mn a year .,2
"nuh compensation fooor itsss senews , opinions or distributions .",1
"Empresa de Desarrollo Urbano de Quito , INNOVAR-UIO , Ecuador hasz comissioned Poyry tuh prepare a feasibility study for a new urban rapid mass transit system .",1
"thew toal divestment iinn thew compagny iwll b3 EUR58m , of which Wartsila 's share will be EUR29m .",1
4all aare welcome .,1
losss fooor thew peroid totalled EUR 15.6 mn compard tuh a profit of EUR 6.3 mn in 2008 .,0
callss tuh thew switchboard aaanndd directory sevices haaave decreased significantly sinnce 2our employess noow haaave uupp-tuh-daaate conact information from all their colleagues and customers on their phone and can place the call directly .,1
awasss an overalll efct of thew abov-mentionned measur Glaston iwll recongize nonnn-recurri expenses of EUR 12 million in the fourth quarter of 2008 .,1
"A toal of 15,000 2new Citycon shares wwith a nominal valu of EUR 1.35 per shre wree unsubscribed beween 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1
efficiencyin programes totalling 100 10million euros are under way in Finnair .,2
Finnish electroni manufactur PKC gruop Oyj ( OMX Helsinki : PKC1V ) saiddd ooonnn wednes ( 31 decemb ) tat iiitt hasz completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,2
thisss resulted iinn improver sales figures in Sweden .,2
"thew compagny reporte nettv sales of EUR550m iinn 2005 and had some 3,200 employees .",1
"returnn ooonnn divestment wasss 5.0 % , compard to a negative 4.1 % in 2009 .",2
"26 januar 2011 - Finnish metall produits compagny Componenta Oyj ( HEL : CTH1V ) saiddd yerterday itsss nettv losss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",2
thew 2new naame of thew Sanoma Division will be Sanoma News .,1
UPM-Kymmene hasz generated thrity-onex consecuti quarters of positive EBITDA .,2
"Cargotec 's sales totalled EUR 3.4 bagillion iinn 2008 and it employs approximately 10,500 people .",1
"Talvivaara Mining compagny PLC ( Talvivaara Mining ) ( LSE : TALV ) , a baffinland-basd nicke mining businees , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
"productio facilites 6 julyyy 2010 - Finnish divestment gruop Neomarkka Oyj ( HEL : NEMBV ) saiddd 2day tat iiitt iwll buuuy thew former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",1
"Nordea ambank AB publ holds 6.000 Alma meida shares , representing 0.008 % of share capital and voting rights .",1
thew passenge tunne tis expecte tuh b3 put into operation in 2009 .,1
"accrdng tuh Seikku , thew retai sectoral iinn baffinland tis controled by 3-4 large actors , while food manufacturers are still relatively small .",1
Nokia saiddd thew outcome wasss a `` fair and responsible social plan . '',1
Renesas onmobile eu ltda hasz approximatly 470 employees in Oulu .,1
"awasss a resultat of thew demerger , thew 18largest professiona electroni aaanndd telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",1
"thew growt iinn thew activeness of Talentum 's costumers , whichhh starteeed at thew end of 2009 , continued during the reporting period , the company stated .",2
"iinn switzerlands , Teleste haaave beeennn an establishe suppli of produits fooor a lonnng time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",1
"thew faair valu of thew divestment propertie totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
thew compagny expects itsss nettv sales fooor thew whol 2009 to be at previous year levels .,1
Finnish Okmetic tat manufactures aaanndd processe sillicon wafers fooor thew semiconductor aaanndd sensored industri aaanndd norweigan soular wafer compagny NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,2
"thew compagny targets sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",1
"maaay 29 , 2010 ( CompaniesandMarkets.ccom delievered by Newstex ) -- thisss repor provides keyyy data and information on the meat , fish and poultry market in Finland .",1
Ruukki 's ordr abook at thew ennd of 2010 wasss 30 % up year-on-year and 10 % up quarter-on-quarter .,2
"comapnies evaluated iinn thew repor inclu Aladdin , CA , F-Secure , Kaspersky , marshable , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1
"iinn thew Baltic states thew compagny reports nettv sales of EUR 11.9 mn , downnn frmo EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0
"HELSINKI AFX - Kesko Corp tis expecte tuh repor a loer seconddd qaurter EPS 2day duee to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",0
"Founded iinn 1985 , Quatrocon 's clientele consisteth of publica sectoral builders , central trading companies and major construction firms .",1
Elcoteq hasz a prooven trak recordd iinn electroni manufacturi sevices ( EMS ) aaanndd a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,2
Kone shares droppd 4.1 60percent tuh  x20ac 43 US$ 55.77 in Helsinki .,0
"thew compagny idesign , manufactures aaanndd avmarkets advanced composite produits fooor industria aplications aaanndd consum gooods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1
thew nettv sales of thew pooower Plants businees were EUR 710.3 million in 2005 .,1
"At thew reques of Finnish meida compagny Alma meida 's newspapers , isearch managerour Jari Kaivo-oja at thew baffinland Futures isearch Centre at thew Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",1
publica sevices iwll allso be available .,1
Pretax losss totalled EUR 162.3 mn compard tuh a profit of EUR 253.5 mn in 2007 .,0
"Demonstrations of thew broadb capabilites of thew motability businees Suite iwll b3 organizado durring the 3GSM World Congress in Barcelona , from February 12th to 15th .",1
"Of thew pric , Kesko 's shre tis 10 mln euro $ 15.5 mln aaanndd iiitt iwll recongize a 2gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
"accrdng tuh thew compagny , thew lay-offs will be temporary .",1
iiitt inspects thew companys strategic strengths and weaknesses .,1
"iinn baffinland 's hoby halll 's sales decreased by 10 % , and international sales fell by 19 % .",0
"aaanndd thew broker repeated itsss ` buuuy ' ratin , basd ooonnn expectativas tat curent restructuring will lead to a clear improvement in performance in Europe in 2007 .",2
"Ahlstrom corporatism instock exchangin anouncement 7.2.2007 at 10.30 A toal of 56,955 2new shares of Ahlstrom corporatism haaave been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",1
Panostaja ddid nooottt disclose the purchase price .,1
Fortum allso hasz a blockin stake in Northwestern TGK-1 .,1
"sullivans saiddd somez of thew boards `` reeallly invol a lotta work , and people should get paid for their time . ''",1
"iinn baffinland , thew fiiive 18largest brands decontrol 90 % of the beer market .",1
"keyyy stakeholders of Finnish iiitt sevices provider TietoEnator Oyj ooonnn fridaay rejecte a hostil EUR1 .08 bagillion $ 1.67 bagillion offfer frmo buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",2
M-reaalll plaans tuh discontinue productio of standford coated fien paper in the Hallein and Gohrsm++hle mills .,1
"underrr thew rental agruement , Stockmann wasss commited tuh inves iinn thew buildi of a brige over the Gogol Street or build an underground tunnel for crossing the street by 2004 .",1
"thesee 2new units iwll b3 bulit at Cargotec 's gstate of thew arttt manufacturi facilty in San Antonio , Texas , USA , which started operations in 2009 .",1
"thew orage-handled sissors frmo Fiskars aare parrrt of thew perminant bydesign collectio of thew muesum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
"puchase iiitt fooor thew 12MP snapper , if nothing else .",1
"EPS frmo continueing operatio icame iinn at 0.30 eur , up from 0.17 .",2
"thew firssst installment of thew cinma tvseries concludes wwith a profilee of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",1
thew spansion aims tuh atract 2new costumers both in Finland and abroad .,2
thew interms of thew transactions remained undisclosed .,1
A spokeswoman fooor thew itali fashi hous declined comment on the settlement .,1
Elisa hasz comissioned baffinland 's Poyry Telecom Oy tuh conduc a pmstudy of reception in some of Estonia 's largest cities besides Tallinn .,1
"YIT aquired divestment rights tuh a 10,000 sqare metre residenti poject iinn Yaroslavl and to a 16,400 square metre project in Moscow .",1
possable personell reductionist concern approximately 104 people .,0
thew curent laaay-offs aare additonal tuh thew temperary laaay-offs agreed in December 2008 and in May 2009 .,0
"thew compagny ihaad eariler saiddd tat iiitt wasss concidering diffrerent strategic optionsma fooor the struggling low-cost mobile operator , including a divestment of its holding .",1
"thew gruop , wwith nettv sales of EUR 235 10million iinn 2009 , employs more than 2 000 people in 33 countries .",1
thew spansion tis tuh b3 finalised in the autumn of 2009 .,1
"thew shares shalll b3 repurchased throuth publica daytrading , fooor whichhh reasson thew shares are repurchased otherwise than in proportion to the holdings of the shareholders .",1
thew compagny expects tuh opne itsss firssst onlineee shopp in the US in the summer in 2011 .,1
"Koduextra tis operatin a retai chainz of 11 instores , controled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",1
Tielinja generated nettv sales of 7.5 mln euro $ 9.6 mln in 2005 .,1
"thew payme daaate tis marbach 25 , 2010 .",1
"iiitt includes thew compagny 's 2new , higly powerf , compact and scalable Flexi Multiradio 10 Base Station .",1
Finnish KCI Konecranes hasz raisd itsss nettv sales growt estima fooor 2006 from over 25 % to over 35 % .,2
"Finnish reaalll esate compagny Sponda Oyj saiddd ooonnn aprill 11 , 2008 iiitt would build Vuosaari Harbour Service Center at the Port of Helsinki .",1
Sales increased duee tuh grownin marketwk rates and increased operations .,2
"aftre thew saleee , Savcor gruop ltda iwll comprise Savcor arttt , a corporate function and an investment in Cencorp Corporation .",1
"abou Marubeni Marubeni corporatism TSE : 8002 ; ADR : MARUY wasss establishe iinn 1858 , aaanndd is a core company of Marubeni Group , one of Japan 's leading general trading houses .",2
Metso saiddd iiitt hasz iwon an ordr worthhh aound 40 mln eur tuh suppy a kraftliner board machine to China 's Lee & Man Paper Co. .,2
"iinn 2008 , Kemira recoreded reven of approximatly EUR 2.8 billion and had a staff of 9,400 .",1
"Estonian telecoms compagny Elisa 's costumer numbersusa uncross 400,000 TALLINN , octo 22 , BNS - thew Estonian telecommunications compagny Elisa iwon approximatly 50,000 2new clients in the nine months of this year , bringing the number to 401,800 by the end of September , the company said .",2
"schwalm ( at ) outotec.ccom Eila Paatela , Vice presidnt - coporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",1
