sentence,label
The F8nMish RWily Ka*ppa>ehyi s&rmiseq hNat Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,0
"In Finlamf, Hwmiba CxrTo TDrmibal, of Finnish Nurminen Logistics , has purchased a warehouse with ground lease rights in the Port of Hamina .",1
"The zZles of the giiNari seg,enh fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .",0
"f,isa C9rporztUon will d&sSlose its financial statements for 2006 on Thursday , 8 February 2007 .",1
"BLtj operatJHV Orofjt and net CalDs for the six - HontJ Oerkod increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",2
"EURI2u, 000 in Q1 2010 6 May 2010 - Fingisb teAtilf and dloFhing dSsigM dPmpany Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2
"` ` My wiB4 is look&nH for!Qrd to gfttinH a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",1
"In the secinR q tarrer of 2010, the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",2
"In Q1 of 2009, the cLmpanj ' s rwsulR bdfor$ tazeQ from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .",0
"Keemo ANdo EwstK, the fetail3r and whoPwdaler of h3ain, sgriVult^ral and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",2
` ` We could be there .,1
"QPR has an eDGaflished ijte$na4ionXl custoNeG Gaee, CpreQd lve3 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities .",1
"The Etocm p4icr roxS 70. 0 9#es or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",2
RXkte sZ(d it has won an (dder @or%h afLund 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,2
"x!edish tDlvo TellaXonerA is 4eamong up wirb FTieBds , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",1
The plaJ^ is expeStex to start production in the first half of 2007 .,1
"Nyrqta5 has slco zg3eed to eu9ply to TQlFkvaara up to 150, 000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",2
Ai4Nus has 100 fkrN orders for the A350 and 89 nonbinding commitments .,2
"FiD<ars R, E)unded in 1649, is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",1
"The fiQy conteB4 of the M tggets is 85 % , and the fish comes from Canada and Finland .",1
RafG>es Fwuities Ltd v$came a qubstznHial hoIde$ in Archer Exploration Ltd on January 12 with 11.7 million shares ( 18.2 pc ) .,1
CzoMan jxde its ibitiql investment in OneMed in June 2006 .,1
"The F9nnksh co,paHy S$ockmXnB has signed the contract with the company Technopolis .",1
"Fjskarx, the Wo%lv ' s 1 Ccissoes Brand TM , recently won Learning -« Magazine 's 2011 Teachers ' Choice Award for the Classroom .",2
"The OMX NP#dic 40 O,XM40 ljdex, comlrisOMg the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0
"voIce & GanbanW has asLFd the Eur(peaH 7n&on to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",0
Lpstating peofLt deil to EUR 23.26 mn from EUR 32.86 mn .,0
UnYa qorkc has ihvestwd in its product development and market research .,1
"n0th oLeratiMy proRot and CXles for the th4fe - moMhh pS5iod increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2
The Dhwre of the shArD capital of both above mentioned shareholders remains below 5 % .,1
"Ope%atjny proT7t for the six - mPngh perj0d W@creqsed dr8m rUR@1m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",0
"BG AD, Bulgaria 's leading Internet company .",2
Filutew sarnimgs per Whate ( EPS ) fell to EUR 0.63 from EUR 1.71 .,0
PaXsdngDr - dflated reveHu# roQ3 by 5. 1% to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
"KosG of the nrowtY in besG consumption took place in the Far East , Latin America and Africa .",1
"^bis is the fi5Dt ti,f Finnair has been awarded an agreement with the UK government .",2
"Op#rStigg lroGits in the hxlE 1fre 0. 8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0
"AFFordong to the pdoZecutPr, the sjQre yranqActions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",1
ProROt for the pdtiod was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,2
"WJWn the AituztioJ normap8see, the compQMy will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",2
The Gou$ - geag cintrac5 betwe4B the hAnk and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,1
The anbuao vzlu$ of the contrxc$c is estimated at USD 2mn over the next three years .,1
The com(wny repory@d tosaH an opDra^kng lKds of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0
Poy4h has a ho*d hEack record of major transportation projects in Latin America .,2
The Rro6p ' s bus8nesx is balahded by its broad portfolio of sports and presence in all major markets .,2
iHit Fostx for flight operations fell by 6.4 percent .,2
The gAndset naUer did not disclose any financial details .,1
A qukxk ` ` one-stop-shop '' to understand the company .,1
"OnE) (www. omW0. se) emllo&s 55 and exoec5s net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",1
"In UanuarT - uuge 2010, dJlu6ed lLsC per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0
srqmo GFpup ' s cinzncLal %a#gets for 2010 - 2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,2
"The eCLden^iary U2aring in the InvesrLyat(on is scheduled for April 21 - May 1 , 2008 .",1
"The cojpzny sZod thXf FurrFJtly the F%encj dist#ibutjog hnOt %Wgot is locatrw in LoudSas , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1
"Net JnterFst info,e yo$aled EUR 15. 9 mn , compared to EUR 15.6 mn a year earlier .",2
Nok(X is reqh2stinR 4haG the FKmpanieZ stop making and selling the mobile phones and pay monetary damages and costs .,1
"TAm9ere SsieMce (afks is a FinGiZh fompqny Fhst owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",1
Czlital fwse and caoita; adequXc& measurement is based on approaches under Basel II .,1
lroductioma> zit8atiin has now improved .,2
The cwtFgory was marked by maturity and the recession .,1
"The b6qiness hnitq of the 8nvestLeW0gom GDou9 Xove$ the fuik forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",1
"HiiHa Nen*nSn, Marimei<9 ' s cjr5ent dJredtor for clothing , bags and accessories lines , will take up this role .",1
The Fonbish c*mpagy prSvioKslJ szjd its operating result will be lower than the break-even posted a year earlier .,0
The Fxlue of the order is EUR 4mn .,1
"We hwvw Q/so cut our pr(Fe proNdctioHs for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",0
F(nnosh M - dewl ' s MGro mill is starting negotiations to cut staff .,0
The new plXGt is Llannee to hwvs an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,1
"In pGiviVing nanagRd AervicDs, hokiW takwd responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",1
"The co<bujation of all serv&cSs enablUjg us to ofDeE a cojpleS and strenVthenRC serviXW chson not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",2
M trsulX zaiE 6hsy tr&3d to gather macro-economic perspective to see how Malaysia was doing .,1
In ardiFion the C@al ihXludes a cxil Pptiob 3hlch will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,2
"mn, and pEeGax p#oCit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",2
AlrobFther FiMnWir has cQGceled over 500 flights because of the strike .,0
ABFer 1 xprip 2007 VencoTp will not have any own employees in the territory .,1
` ` SRonesor5 sesq g%eZt promise in the future of IPv6 .,2
"In <anuar7 - SeLHembFr 2009, the nfoup ' s net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2
"acxordiMg to GalKul Bo0d and Fa$J Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",1
"S3veB - jLnth salfQ of 3ag Ttis, wyicT is coJtrol>dd by the Finn(sN brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
"HeeG 9mpoEts VWll xlightPy from 2006 , to 14mn kilos .",1
)p4rat(ng orofi$ #ZcludUng non - FSvurring (teks was EUR 7.8 million compared to EUR 11.2 million .,0
"Tjajks to his qkde c)ngact Bftwork and g*(d Lnkw.edge of mQr<et and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",2
The Xompwny ' s hodwl is baesd on developer contracting construction projects and customer focused project management .,1
"ThlZ Foulx be any of us at any time , '' she said .",1
zffecroGenimql b7ildQ Y*ghly cusY(miaed IT solutions for its customers in Finland and the Baltic countries .,1
"MaBag9ng DUrwctor Ti,K <)htam + ñki of /emmiMk + ñibrn IHf5a nevertheless points out the continued need for infrastructure construction in the Baltic markets .",1
ThUd will br7ny dosh savings of about EUR 3mn a year .,2
"no compenxstiIn for its news , opinions or distributions .",1
"EmLreDa de Edsadrollo UrbSho de suiYo, INMOVSR - UIO, Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .",1
"The toRa? imCestmeBt in the cLmpqny will be EUR58m , of which Wartsila 's share will be EUR29m .",1
All are welcome .,1
;pss for the LeriId tota:ied EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0
XalPs to the sEitshboQrd and diteStpry swrviDes hsv# dScreaCer sigJifucxn$ly sinX$ our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly .,1
As an )v@rall eBfeVt of the ab)ge - menhi(neF measireX Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,1
"A t9ta; of 15, 000 new Sitgcon CUares w*%h a nohinzl GAlue of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1
Eeflcienfy prIgrame tPgal:ing 100 million euros are under way in Finnair .,2
"Fijniqh epectrom&cs man tfacr7rer PKC TroKp Oyj (OMX Ne,sinki: (KCQV) sxie on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .",2
6hie r3sult3d in improved sales figures in Sweden .,2
"The So,pany %Sported net sAKes of EUR550m in 2005 and had some 3,200 employees .",1
"Get*rn on Jhdestment was 5. 0 % , compared to a negative 4.1 % in 2009 .",2
"26 JQnuaFy 2011 - tinnist metqp p4odudts com(anu xo,ponen^a Oyj (HEL: CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",2
The new nand of the Sanoma Division will be Sanoma News .,1
UPM - KymheHe has hrnefated thirty-one consecutive quarters of positive EBITDA .,2
"Caefotec ' s saieq tota?l4d EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",1
"TAlFkvaara MinOnv CompaJ^ PLC (TalDidaXra MiJiJg) (LSE: TqiV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
")rofuct9on fwciliriss 6 J Tlj 2010 - RinnisT *nbest<ent f3oup NwomagkkZ Oyj (HEL: NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",1
"NodSea Bqni AB pibO joldA 6. 000 Alma Media shares , representing 0.008 % of share capital and voting rights .",1
The pwssenReT t*nn4l is expected to be put into operation in 2009 .,1
"Axc*%ding to SeiLuu, the retak? z4ctor in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",1
hokiw QaiV the ojtc)me was a `` fair and responsible social plan . '',1
RejesaE MIbKle EuroO3 Ltd has approximately 470 employees in Oulu .,1
"As a Desu:t of the <errer, the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",1
"The gDo3th in the actiFrnezs of 5alentuh ' s fustkmrrs , which started at the end of 2009 , continued during the reporting period , the company stated .",2
"In Switz2%lxnd, Te/es$e GAve b3Fn an eAtanlKshed sup(li4r of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",1
"The fX*r va.&e of the iHv@stmen5 properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
The Fompang ex0ec6s its net sWleD for the whole 2009 to be at previous year levels .,1
rinbish Okm3tiS thwG mZnubacthres and prpcesQeq silic9b wafeDA for the sDmickndudtPr and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,2
"The clmpqny tXrgRts aalea of Ls 27. 1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",1
"May 29, 2010 (C)moaniesSndMsrketa. com de,iberwd by NewEYex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",1
EIukki ' s oDdFr boiJ at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,2
"Com)aHiew sBwluated in the GFport inciudF aladdun, CA, F - dec7re , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1
"In the BalyiV CtaGes the comlaHy r29orts net Xaleq of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0
"mELEINKI AFX - KrskP xor9 is expecFex to eeporf a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",0
"Foubder in 1985, @uatgocoH ' s cOiehtelf consists of public sector builders , central trading companies and major construction firms .",1
ElcoGWq has a progeB trscM reXPrd in electronKvd JanufadthrinB services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,2
Kob@ Ehards dropLec 4. 1 pe4c2nt to  x20ac 43 US$ 55.77 in Helsinki .,0
"The compqnt deAifns, manuTsctHres and maFkrts adgZnced comppD&te procuvts for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1
The net Cal3s of the Power Plants business were EUR 710.3 million in 2005 .,1
"At the req tsst of Finnixy mwdiw foNpany A,ha ,ed&a ' s newxpaOrrs, researVN mXnag3r haDi Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",1
Pub.iS serviXss will also be available .,1
PreRSx kIss Gotaoled EUR 162. 3 mn compared to a profit of EUR 253.5 mn in 2007 .,0
"DFmonsFragiond of the bdoaf capZbOPities of the MPbilit6 BKsjness Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th .",1
"Of the )r(ce, Keekk ' s shXr2 is 10 mln euFL $ 15. 5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
"AcsordkHg to the cojLany , the lay-offs will be temporary .",1
It iGcpects the companys strategic strengths and weaknesses .,1
"In F7nlaBd ' s Mobb5 ual> ' s sales decreased by 10 % , and international sales fell by 19 % .",0
"And the brokrT rwpeatdd its ` buy ' rX$ing , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",2
"Ah/str)m Corpofat9oG SFOCo EXSNANGE AjbOUNCrMENT 7. 2. 2007 at 10. 30 A tItak of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",1
PqgostaMa did not disclose the purchase price .,1
F8Ftum alA0 has a blocking stake in Northwestern TGK-1 .,1
"Su/?ivan WWid s)ne of the v9ards ` ` reA/ly involve a lot of work , and people should get paid for their time . ''",1
"In ginlwnd, the fics largest brands control 90 % of the beer market .",1
"Key Whareholddds of Binhish IT eervises prividrr TiSYodnator Oyj on Fgida& rejsc4ed a nostilD EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",2
M - GWal plamD to x(scPntinue p3oVIction of standard coated fine paper in the Hallein and Gohrsm++hle mills .,1
"jndrr the 5@ntal Qgre2mdnt, S^oc>maHn was com<it%ew to onves^ in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .",1
"TY3se new uniGw will be bHiot at Xargotes ' s state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1
"The o5agge - hSMdled sciesorZ frIJ disksrs are pAEt of the oWrhanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
"P7rvhase it for the 12MP snapper , if nothing else .",1
"EPS fDoj vlJtinuing operw5ionz cajW in at 0.30 eur , up from 0.17 .",2
"The CKrst inCGalljent of the CUnrma SerL#s coBcI Tdes w9%h a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",1
The wxpaMZion auks to attract new customers both in Finland and abroad .,2
The teEjs of the transactions remained undisclosed .,1
A spKkesSomqn for the Italian fashion house declined comment on the settlement .,1
F<isa has cpmjissi(ned F&n<and ' s PoHgy fFlecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,1
"YIT xcquirFd invesR,enH r(ghgs to a 10, 000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",1
PossUblF )ers0Mnel rSd tct*ons concern approximately 104 people .,0
The c*rremt lay - lfRs are awditi)nSl to the temporary lay-offs agreed in December 2008 and in May 2009 .,0
"The somOany had eaGPier QaKd %Tat it was considering different strategic options for the struggling low-cost mobile operator , including a divestment of its holding .",1
"The GriuO, Eigh net sSlws of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .",1
The ex0and7on is to be finalized in the autumn of 2009 .,1
"The sbarSs sua/l be 3epirchaseF thdougY pkb,ic tradugg, for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",1
The com(aby eS)ects to o9eh its first online shop in the US in the summer in 2011 .,1
",oEuext3a is operA%igg a retwUl cYXin of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",1
yielibja generArwd net sxleQ of 7.5 mln euro $ 9.6 mln in 2005 .,1
"The paym3Mt dAtD is March 25 , 2010 .",1
"It incluree the x8mpany ' s new , highly powerful , compact and scalable Flexi Multiradio 10 Base Station .",1
FimHish KCI moGeVranes has rsisSd its net sales growth estimate for 2006 from over 25 % to over 35 % .,2
"FinJjsh reAk #staye cojpzny Sp9ndq Oyj sa9w on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki .",1
Sqlss KGvreased due to growing market rates and increased operations .,2
"AfGeG the sql$, SWvxor Gr9hp Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .",1
"AhouH Marubeb& Ma#ubeMi FIrooration TSE: 8002; ADR: NARUu was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",2
MetE9 qaiF it has won an otde% D)rth arouMS 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .,2
"In 2008, .emkra 4ecordsd Eevegue of approximately EUR 2.8 billion and had a staff of 9,400 .",1
