sentence,label
"RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .",1
"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",1
Exel wants to serve its industrial customers with individual products .,1
The site will cover over six hectares .,1
"Currently Glaston employs approximately 1,500 persons .",1
The operating margin came down to 2.4 % from 5.7 % .,0
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",2
"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .",1
"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .",1
Metso 's delivery will include a complete coated board line with related air systems and two winders .,1
"They can be used to control the speed of electric motors used by industry and municipal engineering , and in power generation using renewable energy .",1
"128,538 shares can still be subscribed for with Series E share options , max .",1
The value of the firm 's forestry holdings increased by SEK 3.6 bn .,2
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",1
Operating profit for 2009 lower than outlook published earlier .,0
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,1
"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .",1
"However , the proportion of the paid standing orders grew in 2009 .",2
Decisions are to be made as quickly as possible .,1
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",1
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0
Sales have risen in other export markets .,2
Uponor improved its performance in spite of the decrease in residential construction in the US .,2
Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,1
"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .",1
Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. .,1
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",2
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",2
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",0
The business area 's net sales were slightly over 2m in 2006 .,1
"Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy .",1
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",0
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",2
"He joins Technopolis from KONE where he has held various positions within the Group , most recently as Director of Service Business and Business Development for KONE s Middle Eastern operations .",1
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",1
Pertti Ervi is independent from the Company and its major shareholders .,1
"The Costanza light , with an aluminum base and washable shade , comes in white , pistachio , orange , blue and red .",1
"The prerequisite for inclusion in the program and for receipt of any gains is that key employees acquire Aspo shares to the amount determined by the Board in advance , in the maximum .",1
The total capacity of the factory will be approximately 100 engines a year .,1
"The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices .",1
No changes in media activity were seen in October compared with September .,1
The plant is expected to enter commercial operation by mid-2009 .,1
"The operations to be sold include manufacturing units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",1
The divested stake represented about 2.7 m shares in Okmetic 's capital .,1
"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same .",1
"Tiimari 's registered share capital is 16,474,755 shares as per today .",1
"That address also happens to house Italian megamart Eataly , meaning that `` Come on , kids , we 're going to the Toy Building ! ''",1
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",1
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,1
Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,0
"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1
"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .",1
"The company is also seeking possibilities to relocate the Luumaki personnel , some 50 people , to other UPM mills .",1
Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,2
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",0
The enterprise value of Maritim Food AS has been determined as approximately EUR15m .,1
Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .,2
"Thanks to the multiplying effect of wagon performance , transport will be much more efficient , '' says development manager Juha Malkia from VR Cargo .",2
A 2001 agreement expired earlier this month .,1
"The value of the order is EUR 700,000 .",1
Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,2
"Earnings per share ( EPS ) were EUR0 .03 , up from the loss of EUR0 .083 .",2
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",1
"`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News .",1
Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,2
The project is expected to be completed in 2009 .,1
"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",1
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .",0
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",0
"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .",2
"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",1
Okmetic Board of Directors has also decided on a new share ownership program directed to the company 's top management .,1
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",2
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",2
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",2
`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .,1
"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",1
The financial details of the acquisition were not disclosed .,1
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,2
Nordea sees a return to positive growth for the Baltic countries in 2011 .,2
The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,2
The value of the order is about EUR 30mn .,1
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",1
Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,1
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",1
"A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain .",1
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,2
"The interim report for the first quarter is published on May 8 , 2009 .",1
The value of the contracts is about EUR 3.3 mn .,1
"`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .",1
Return on capital employed rose by 4.8 percentage points to 19.6 % .,2
The invention carries International Patent Publication No. .,1
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,0
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",2
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,1
The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 .,1
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,0
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,2
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,2
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",2
With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,2
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,0
The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS .,1
"The money will be spread mainly over 2011 and 2012 , the company said .",1
"The fish content of the nuggets is 85 % , and the fish comes from Canada and Finland .",1
It has80 branches in Finland with annual revenue in Finland of ?,1
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,2
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,1
SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .,2
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",1
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",2
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",2
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",2
"The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .",1
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,0
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",2
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",2
The company will make its marketing and sales investments initiated in 2009 even more efficient in 2010 .,2
"The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 .",1
"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .",1
GyPSii service supports ten different languages including Korean and Russian .,1
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",1
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0
Registration is required .,1
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,2
The increase range will vary up to 10 % .,1
The phones are targeted at first time users in growth markets .,1
The aforementioned shareholders have informed that they will propose to the Annual General Meeting that the number of members of the Board of Directors shall be five and that besides the present members of the Board of Directors also Mr Lassi Noponen shall be elected to the Board of Directors .,1
The capital structure of Solidium may be complemented by other financial instruments in the future .,1
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",2
Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,1
"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .",0
"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .",1
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",2
"Earnings per share ( EPS ) amounted to EUR0 .98 , up from the loss of EUR0 .02 .",2
"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",2
"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",0
"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .",2
Ms Laakso will be responsible for HKScan 's HR functions and for their development in all of the Group ` smarket areas .,1
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",2
"In the first quarter of 2010 , the mark-to-market result was a pretax profit of EUR 133 million versus a loss of EUR 32 million in the same period last year .",2
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,2
"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",0
"Thus the method will cut working costs , and will fasten the planning and building processes .",2
EBIT excluding non-recurring items was estimated to increase from 2009 .,2
"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .",2
"Supported Nokia phones include : N96 , N95-8GB , N95 , N93-N931 , N92 , N85 , N82 , N81 , N80 , N79 , N78 , N77 , N76 , N75 , N73 , N72 , N71 , E90 , E71 , E70 , E66 , E65 , E62 , E61-E61i , E60 , E51 , E50 , Touch Xpress 5800 , 6220 Classic , 6210 Navigator , 6120 Classic , 6110 Navigator , 5700 , 5500 , 5320XM .",1
"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .",1
"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .",1
Activities range from the development of natural resources to the retailed marketing of finished products .,1
"Cash flow after investments amounted to EUR45m , down from EUR46m .",0
"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado .",1
"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix .",1
Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .,1
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,1
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , has a plant near Warsaw , in Poland , that makes flexible packaging .",1
"Okhta Center area is expected to have about 700,000 square metres of office premises by 2016 .",1
"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby : Jaroszowka , Wysockiego and Zgody .",2
Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .,1
HK Ruokatalo 's target is to know the consumers .,1
"The broker started UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` underweight ' ratings .",1
"Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 .",2
"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",0
Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,2
"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",1
"Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier .",0
"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",2
Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,1
"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 .",1
The value of the order is USD 2.3 mn .,1
"The scheme for TeliaSonera and Altimo is practically identical , except that it involves the merger of their stakes in VimpelCom and Kyivstar .",1
Marimekko is considering further measures in the matter .,1
"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",1
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,1
For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,1
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,2
Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,0
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,0
The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,1
"Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 .",2
"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",1
This release is not an offer of securities for sale into the United States or elsewhere .,1
Rental of building equipment accounted for 88 percent of the operating income .,1
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,0
The company said that the results of the third quarter do not include non-recurring items .,1
"BasWare is headquartered in Espoo , Finland .",1
"Tikkurila , a division of Kemira group , controls about 23 % of the Russian market in its field and owns St. Petersburg paint producer TEX. .",1
"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .",2
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",0
"The business units of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",1
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,0
Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . '',1
The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .,1
Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .,1
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,2
AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,1
"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",1
The company 's share is listed in the Mid Cap segment of the NASDAQ OMX Helsinki .,1
"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 .",1
"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",0
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",0
Basware finances the acquisition with a bank loan .,1
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,2
The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,2
( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),1
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,0
"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .",1
Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,1
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",2
Lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,1
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",2
The total value of these two contracts is over EUR 21 million .,1
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",0
"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .",2
SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,0
The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,2
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",2
Production is scheduled to start by the end of April 2007 .,1
Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 .,0
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",0
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",2
No financial details were disclosed .,1
Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,1
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",2
"Metsaliitto will sell 1.1 million B shares of Neomarkka , accounting for about 18.3 pct of Neomarkka 's equity and about 12.7 pct of the voting rights .",1
The project also implies an underground parking lot for 56 vehicles .,1
Niklas Skogster has been employed by the ABB Group in various positions concerning the development of operations .,1
"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",1
`` Marimekko operates in an industry in which changes in the business climate are reflected in consumer demand .,1
The company has an annual turnover of EUR32 .8 m.,1
The price will be specified at the completion date .,1
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,0
"The total investment necessary will be EUR40m , the company estimated .",1
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",0
