sentence,label
It was decided that the auditors are reimbursed according to invoice .,1
"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",2
The initial estimated total value was 1744900 EUR and the final award value was 1744900 EUR .,1
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",0
"Previously , the plant was expected to be completed by the end of 2008 .",1
"The contracts awarded to date , in connection with the system , amount to a total EUR 36 million .",1
"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",1
No changes in media activity were seen in October compared with September .,1
UPM-Kymmene has generated thirty-one consecutive quarters of positive EBITDA .,2
The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .,1
Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .,1
"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .",1
"The markets are almost completely controlled by three banks : Nordea , OP Bank Group , and Sampo .",1
One of my colleagues summed up the E7 quite aptly when he remarked : `` Fantastic hardware .,2
"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .",1
"Rautakesko 's business operations in Norway and Russia , acquired in July 2005 , are included in the figures of the comparable period , impacting sales growth starting from August .",1
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",0
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",1
"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .",2
hu will offer a further discount of between 25 % and 50 % on selected books .,1
Merging the two free sheets will clarify the market situation .,1
"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) .",2
"Aspo 's strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",1
The changes in readership were not significant .,1
"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .",1
"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press .",1
"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",1
The measures taken will cause one-time costs during the final part of 2006 .,1
"`` The number of collection errors fell considerably , and operations speeded up .",2
"The company was supposed to deliver machinery to a veneer mill in the Tomsk region , in Russia .",1
Finnish lifting equipment maker Konecranes HEL : KCR1V said on 29 July 2009 it has raised its stake in Austrian manipulator maker ACS Konecranes to 80 % and bought German sector player Knight Europe .,2
The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,2
Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .,1
The value of the order is EUR 4mn .,1
"On the route between Helsinki in Finland and Tallinn in Estonia , cargo volumes increased by 36 % , while cargo volumes between Finland and Sweden fell by 9 % .",1
"`` We are very pleased to be working with Fujitsu and NTT DoCoMo to advance the progress of LTE , '' said Juergen Walter , Head of Converged Core , Nokia Siemens Networks .",2
"The end-to-end delivery combines the competencies and services from TietoEnators Telecom & Media , Processing & Network and Digital Innovations Business Areas .",1
The agreement with JM is one in a series of contracts that TeliaSonera has signed in recent months with residential construction and real estate management companies in Sweden .,1
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",2
Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,0
The Federal Secretary for Transport and Communication of Mexico has awarded Poyry and its Mexican partner Sintra a consulting contract in connection with the Buenavista-Cuautitlan suburban railway .,2
Teleste has some 30 offices worldwide and is listed on the Nordic Exchange in Helsinki .,1
Another problem is cola-flavoured long drinks .,1
"The money will be spread mainly over 2011 and 2012 , the company said .",1
"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .",0
Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .,1
"HK Ruokatalo produces many turkey products , such as cold cuts .",1
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 .",0
Honkarakenne Oyj - a world-leading manufacturer of genuine wooden homes - will be sponsoring Finnish crosscountry skier Virpi Kuitunen for the next three years .,1
"In addition to the demand in Finland , the export of lining stone products also increased .",2
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",2
"As a result , a total of 82 employees would be given notice .",1
"Currently it operates a fleet of eight carriers , as well as nine pushers and barges .",1
Filmiteollisuus Fine Ab will be transferred to Talentum Oyj in the form of a subsidiary .,1
"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .",2
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,0
About Dopplr Dopplr is a service for smart travellers .,1
The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .,1
The Efore plant at Saarijarvi in central Finland is one of the largest employers in the region .,1
Espoon kaupunki awarded contracts for personal care products .,2
"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .",2
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,2
"While I cant understand what theyre saying , its impressive to watch him hit that ball at those speeds .",1
Delivery is due in the second half of 2011 .,1
"To showcase our end-to-end capabilities at the Mobile World Congress , we arranged an internal MeeGo application development competition to entice developers to create new applications .",1
Boomerang Boats had net sales of EUR 4.1 mn and it made an operating profit of EUR 0.4 mn in 2006 .,1
Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .,2
"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .",1
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",2
"In stead of being based on a soft drink , as is usual , the Teho energy drink is made with fresh water .",1
Operating profit for 2009 lower than outlook published earlier .,0
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,1
"It 's `` finger-friendly '' , and to my opinion , really fast .",1
The company supports its global customers in developing new technologies and offers a fast route from product development to applications and volume production .,1
The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,1
One of Uponor 's promising future products is a hydronic cooling system .,2
And Ogden reportedly will shell out $ 4.2 million .,1
The issuer is solely responsible for the content of this announcement .,1
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,2
"The Finnish real estate investment company Interavanti Oyj said on Monday ( 22 September ) that it has agreed to sell its 65 % ownership in the Finnish ticket service company Lippupiste Oy to CTS Eventim AG ( 56,1 % ) and to the managing director of Lippupiste Oy .",1
"In the Baltics , the merger of the businesses of the two is expected to be completed in early 2008 .",1
"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",0
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2
"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",1
"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",2
"The highest growth would be in China , while weakening demand would continue in North America , UPM said .",1
EB will hold the exclusive rights to market the new entity 's product .,1
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",0
This wood lacquered clock comes with a stripy hand-crocheted cover .,1
"He found him again , however , after the driver was involved in a two-car accident .",1
"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",1
"Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .",0
UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,1
"Also the city 's insurance company , If P & C Insurance , has said it will not pay compensation .",0
Yvonne Jones is owner of Chameleon Interiors .,1
This ideally placed them in a position to tap into the potential of clean technology .,1
"The sale will be finalized in September or October , the company said .",1
Ms Laakso will be responsible for HKScan 's HR functions and for their development in all of the Group ` smarket areas .,1
Vacon 's office will support its customers in Brazil and South America .,1
"Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) .",1
Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to Chinese sector company ZTE Corp SHE : 000063 .,1
"According to Eijkens , a publisher can do much more than just publish colourful books : a publisher can provide value added to information by individualising it .",1
Olli-Pekka Kallasvuo was elected as vice chairman of the Board .,1
An individual promotion also generated slightly higher-than-expected revenues .,2
"Beef imports fell slightly from 2006 , to 14mn kilos .",1
The annual net sales of the unit is some EUR 5 million and it currently employs some 55 people .,1
"Finnish software company QPR Software Plc ( OMX Helsinki : QPR1V ) reported on Thursday ( 23 October ) an operating profit of EUR63 ,000 on net sales of EUR1 .5 m for the third quarter 2008 .",1
"She will succeed Krister Kylas , who has decided to leave TeliaSonera .",1
Arena Partners Oy is a development company for electronic business .,1
ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .,1
Finnish Raute Precision has won large glass batch plant and mortar plant orders from Mexico and the US .,2
"In Finland , 71 % of paper and paperboard is reclaimed .",1
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",2
"The service is intended to allow the people of thirteen Mediterranean countries to reach the Baltic more rapidly , with a single carrier .",2
"The company has the poser , who wants to impress people with the latest handset .",1
"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 .",1
"S&P has kept its `` sell '' rating , while Nordea and UBS have reaffirmed their `` buy '' recommendations .",1
Pohjola and cooperative banks have continued to combine their branch office network .,1
"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",1
"Ruukki Romania , the local arm of Finnish metal producer Ruukki , increased its capital by 900,000 euro ( $ 1.14 mln ) through cash contribution , it was reported on September 19 , 2006 .",2
Finnish fibre-based materials maker Ahlstrom Corp ( HEL : AHL1V ) said today it decided to close down its spunlace composite production line number 23 at Chirnside plant in the UK by the end of March 2011 .,1
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,0
"The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper .",2
The value of this kind of order amounts usually between Euro 2 and 3 million .,1
"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",2
Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,1
`` Our design team has long admired Marimekko 's vivid patterns and colors .,2
"In 2007 , the Group 's net sales stood at EUR 22 million and it had about 150 employees at the end of June , 2008 .",1
"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .",2
The share of the share capital of both above mentioned shareholders remains below 5 % .,1
Protalix has $ 42 million in cash and no sales .,1
Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .,1
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",2
M-real 's sales are expected to have increased by 4 % year-on-year to EUR609m in the second quarter of 2010 .,2
`` We are pleased to welcome Tapeks Noma into Cramo group .,2
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",2
"Last month , Outokumpu sold more than 80 percent of its technology unit , Outokumpu Technology Oyj , to further its strategic goal of becoming the world 's largest stainless steel maker .",2
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",0
"`` We have come out with a decision which is based on our preliminary economic , operational and environmental findings , '' Karvinen said .",1
"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",1
The first charging stations will be made available already in 2008 and a whole network is to be ready in 2010 .,1
EUR 152.4 mn of this was net interest income .,1
The rebuilds are designed to improve the machines ' performance and product quality .,2
All are welcome .,1
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",2
Technopolis is Europe 's leading operator of technoparks .,2
Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,2
The contract is for next year .,1
"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .",1
Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,1
One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,1
Symphony Services provides development services for Aldata GOLD .,1
The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .,1
The purchase sum is about EUR 10mn US$ 12.97 mn .,1
The company is reportedly searching for a replacement for CEO Olli-Pekka Kallasvuo .,1
"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",2
"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience .",2
The company 's board of directors will propose a dividend of EUR 0.14 for 2008 at the annual general meeting .,1
"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier .",0
Finnish glass technology group Glaston Corporation ( OMX Helsinki : GLA1V ) reported on Thursday ( 14 August ) an operating profit of EUR6 .5 m on net sales of EUR201 .5 m for the period January-September 2008 .,1
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,0
They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum .,1
The company 's net sales in 2009 totalled MEUR 307.8 with an operating margin of 13.5 per cent .,1
"The new Kroksberg railway tunnel will be built on a new section of track between Harnosand and Veda , forming part of the line that follows the coast of the Gulf of Bothnia .",1
"ALEXANDRIA , Va. , Dec. 19 -- United States Patent no. 7,853,620 , issued on Dec. 14 , was assigned to Nokia Corp. ( Espoo , Finland ) .",1
The corrected chapter is in its entirety below .,1
"According to Finnish insurance companies Tapiola , Local Insurance Group ( L+ñhivakuutus ) , and Pohjola the two fierce storms at the end of July and in the beginning of August 2010 that felled trees around Finland have speeded up sales of forest insurance .",2
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",1
Activities range from the development of natural resources to the retailed marketing of finished products .,1
"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",1
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",2
Productional situation has now improved .,2
"After completion of the acquisition , Poyry 's oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .",1
It has80 branches in Finland with annual revenue in Finland of ?,1
It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,2
"Also , a six-year historic analysis is provided for these markets .",1
"It started with software that was capable of retrieving the data typed into the computer keyboard ( `` keyloggers '' ) , and then more complex mechanisms arrived on the scene , such as phishing and pharming .",1
Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .,2
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",2
A new production line is being completed for the contract production of hormone treatments .,2
"from BUSINESS LINE , May 16 , 2008 Sriperumbudur , May 15 - Nokia 's two key suppliers - Aspocomp and Wintek - are likely to start operations within three months in the Nokia Telecom Park at Sriperumbudur , 45 km west off Chennai .",1
Lean System supports change management and component purchasing extremely well .,2
HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .,2
He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,1
"The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group .",1
4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .,1
"This one was at one time targeted for June 5 , but if we had to guess , it 's been pushed back -- maybe we 're crazy , but we feel like it has n't leaked enough to meet that date at this point .",1
"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",0
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",0
"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 .",2
The opening of the portal is part of the expansion strategy of Alma Media 's Marketplaces business unit .,1
Etteplan targets to employ at least 20 people in Borl+ñnge .,2
Uponor has initiated actions to attempt to recover the cost of the replacement program from the supplier of the clamps as well as its insurance company .,1
It is the most awkward thing to use if you 're holding the phone with one hand .,0
Finnish sports equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today that its net loss narrowed to EUR 16.9 million ( USD 22.3 m ) in the second quarter of 2010 from EUR 23.2 million in the corresponding period a year earlier .,2
"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",1
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,0
"ADP News - Jan 13 , 2009 - Finnish industrial and environmental measurement equipment maker Vaisala Oyj OMX : VAIAS said yesterday it will develop an operational reference radiosonde for climate change observations .",1
"The equipment is designated to Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV in Abidjan , Ivory Coast and the delivery is scheduled to start in March 2010 .",1
"The mill will have capacity to produce 500,000 tonnes of pulp per year .",1
"Some of the most recent technology deliveries include refinery technology to Anrak Aluminium , an iron ore pelletizing plant to Tata Steel and iron ore sintering plants to Bhushan Steel .",1
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,0
"The rewards to be paid on the basis of the earning period 2011 will correspond to the value of a maximum total of 364,000 Componenta Corporation shares including also the proportion to be paid in cash .",1
"The equipment will be made at Vaahto 's plant in Hollola in Finland , and delivery is scheduled for the first quarter of 2009 .",1
"On Dec. 1 , Grimaldi acquired 1.5 million shares and a 50.1-percent stake in Finnlines .",1
Total two offers were received by Contracting Authority for participating in this contract ; however the contract was allotted to Affecto Finland Oy .,1
Customers in a wide range of industries use our stainless steel and services worldwide .,1
"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",0
"According to Tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .",1
Turnover rose to EUR21m from EUR17m .,2
"In addition to Russia , we now seek additional growth in Ukraine .",2
"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most .",0
"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year .",0
The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .,2
The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,1
"When dialing in , the participants should quote 877417 as conference ID .",1
Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,2
"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite .",1
The reductions will be concluded by autumn 2010 .,1
The webcast may be followed online on the company website at www.ruukki.com/investors .,1
"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",1
"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",1
Underground parking facilities will also be built on the basement floor .,1
The transaction value is CAD 15 million approximately EUR 10 million .,1
The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .,0
Metso Foundries Jyvaskyla Oy will discontinue production on this line by 30 September 2008 .,1
The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .,0
"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",1
"Finnish W+ñrtsil+ñ that provides power solutions for the marine and energy markets has opened a Service Centre in Murmansk , in Russia .",1
The value of orders on hand totaled EUR 237.1 mn .,1
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,0
"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",2
"The contract , which was signed yesterday , will run for five years and includes a two-year extension option .",1
The product 's front-edge folding maximizes weather resilience and enables a seamless roof finish .,1
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",2
"F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey .",1
The building will house product development and test laboratories .,1
The number of magazine and newspaper readers remained unchanged .,1
The ground barleycorn has been fully produced in Finland and will be available in stores as of the beginning of 2010 .,1
Finnish Raisio ( Diagnostics ) is launching new DNA-based quick tests to ensure the safety of food .,2
HELSINKI ( AFX ) - KCI Konecranes said that Franklin Resources Inc 's share of voting rights in the Finnish cranes company fell last week to 4.65 pct from more than 9 pct in October 2005 .,0
Their names have not yet been released .,1
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,0
"Cencorp would focus on the development , manufacture and marketing of standard products for production automation .",1
Following the increase the company+óEUR TM s capital totals 5.5 mln Romanian lei $ 1.98 mln-1 .56 mln euro .,1
"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",1
Residents access to the block is planned to be from Aleksandri Street .,1
"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .",1
`` Consumers have very well received our packed fresh meat .,2
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,2
"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .",1
Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 .,2
Okmetic 's silicon wafers are part of a further processing chain that produces end products that improve human interaction and quality of life .,1
"EQ Bank forecasts Olvi 's net sales at EUR 67mn in the second quarter of 2009 , and operating profit at EUR 6.4 mn .",1
Juha-Pekka Weckstr+Âm has been appointed President of telecom group TeliaSonera Finland to succeed Esa Rautalinko .,1
"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .",0
"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",1
"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .",1
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,0
Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,2
Most of the dividend will go to the Grimaldi family .,1
"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",0
"`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''",0
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",2
