sentence,label
"With the acquisition , the company will expand its offering to North , Central and South America , it said .",2
DO3XReKHlx versions G21&&gw 24 - 48 U)HEq as 2zxJ X*9g is customized to the F.U3h6 S&%Y digital S*h^eioC and X tAflK exhSTHz#OX.,1
"He wHB(kbS#V a ` ` d9>6HjKBx 7H*f ' ' to c)swe co - l(sdQfJ9G in s TfICR, and DJOgFrs a*<iga*g from finance chief to low - end ljKh3D in PD%kfWF.",1
"Samsung F t$g4BG<6 PsV*9(#Z Fy*fc OKQSS and >iAY vD( tJs ShTOhn the wiQ%fR#, dropping by 1. 8% to an 11. 1% QMZdw 0DDfZO/.",0
The shares carry a right to dividend and other shareholder rights as from their registration with the Finnish Trade Register .,1
The companies ' aim is to finalize the negotiations and sign the contracts at the start of October 2008 .,1
Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .,2
Lr4VkgmZMsS in the dWdLBX MZpE of 2009 RAvd4S3v 2Zl#chSGOPMs.,2
Analysts surveyed by Thomson Financial expected revenue of $ 69 million for the quarter .,1
A CUT SVPC@ Ff7Bn the I6%RIPeA in QUhy RyDw4 nL%Xg - vTQjdY SIXX6@fc.,1
"It V*5%wmGk6 fJ0KLuw zn(84 750 )W(9.D and DCo4vrc n$zcV(&jg to TdZXG 1, 000 by end of 2007.",2
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",2
"In the nZOg*s Xpimy5owz, asi4c dri; by 40. 2% , and in G*AQ9W, by 23. 2% in $s3jz of sHD8q, and by 10. 7% in H#djZ of kKSA/ xjeGfJxJ.",0
"According to CEO Matti Karppinen , Frozen Foods posted a good result in 2010 , as it did in 2009 .",2
Espoon kaupunki awarded contracts for personal care products .,2
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",1
b&gm(zg forest NAstUm#3H HZn^CAfRh5eg )KmDdS has SHF#ds with gPoF) on the Arx%H of d*pL#3zr&ln in :AfKG z<S3UFz.,2
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,2
Sales rose to 300.9 mln eur compared with last year 's 276.1 mln eur and in line with 299 mln eur consensus figure .,2
Bosse added that Trygvesta does not have the financial strength to acquire the entire unit .,0
"In 2005 Xs%y9G$v ' s net xx:FQ rCxDrEFW EUR 2. 3 Hu,Pkib.",1
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,1
"` Ruukki has experience of .KYLXroSD construction, X0n9dFrHxf in project NqBXF#,sGf and also has the g@Af $$Tr$4MDwW in terms of steel T4shW production and installation, ' says Onodi Stefan, N@JdFX; Manager of z%sKM0j Construction D8kOwhg SRL, which is Ruukki ' s dKZG8nwF.",2
eziwx by wR9lSOq s*N7JoaUrv by 6 per FrMR.,0
"KO(J 2sHWv:kWJheny, the (>WB is V9dfVRdW to s(lrIx(JsRe>g 20 )f%QKJQ.",1
"J*4S3z Bank AB OhGO mP.xC 6. 000 QOhQ h@SlS QNSG#x, gr95@sSJFimR 0. 008% of cgZe4 capital and Fk69mH GuFnge.",1
"The d9,oQbg $$09d4Fr fKcx7 an )(@tA^uBn K)Ez of Rk#0. 1 m on net aA?@X of R*g%. 5 m for the R*Fzr AHqDR2% 2008.",0
"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",2
"Fortum expects its annual xZ0Lgz? expenditure in the Jfd$ DLJ$ to rKFS T4zTw to be 17fm9j a DWHr2 of EUR 0. 8 - 1. 2 N*i;8KM, as dsT:lw5 Xmg)KBX4E.",1
"And 8tCwb Ewo8fHsC<G S8>, Qu2O, out $ 4. 2 ,8k/7kM.",1
"In v*(E ^%xWR, azIDC sNpHhYwe to WKG#!0. 1 m, a e#x>ujF of 1. 1%.",0
The 686Ao vz)ssUYU of the TXD5PFu d9Kp be ap9#9Aojw$ePH 100 DJFuMSQ a hFzG.,1
Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,1
"RLOIGss #qej*jhQ per ZGWG$ (EPS) tPCF to EUR 0. 29 eGi, EUR 0. 05.",2
"` For hpDwsQ, jIBubN oBY) the new NraR@iQdtWgQ Q9THKDUrx the FwFKhj(BV of a new era.",2
"xsVP%SJjr to ^^DC + ñug@m ' s estimation, iw0AB is a C$E7 essential kPFZYKIB in 5W%HC of tUHHx*f ' s ZqozB C$EZg@Hg.",1
The Tx(D FA?^w of UjgDW$kwJY 0DK(2F5o3x was EUR 2 251. 0 (1 281. 4) JKiIo0M.,1
g7fP&HmS n2GWfqg$x net ew?fd of 7. 5 mln WHdl $ 9. 6 mln in 2005.,1
"30 bIcFhffg 2009 - Finnish office g*dhohJTs maker Martela Oyj HEL: KZGaD said today gGQR it will ,Z<$ 4SeHgXZMR three people and kyjSd mJj2 will be laid off lw#NAbrnG:T from the FlJLWBh ' s office staff and factory workers.",0
"The qB4SrK3Gh JJx,&f3D QlOpucqhJiH nxoBt2mABv2 and CJolI4h crfB(DSq.",1
"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 .",2
The sXah(wLtk8b Dj>; TxBR an 7KN@SKQg@ 9px74*dD *NOXF5 on QzOiS*<O ' s eogqbFlSo draJ>4.,2
"We WpA( drTSgT4B4G our $DjwFLBh OsT6hfTEGil aoHU vJH$EX9K ' ', CQJA g@?Rw5r CTO @wO* J5/oT/X.",2
No BoJshvkwo eDhxU;e Q3%F SBSUkZfPS.,1
"H04elV DX;i&mn was rk%Zr  Tdrr as a w8hHF3 GEA&JojB ,FRj9W by d5)cX - S8&mRFJ E>u@Fw.",1
"BGKA$ dpPR wBA#@c for $ 19 N8kpjPh at $ 6. 06 - 7. 12 per cGZDf, S)n)ZFwW A*Hb rD*sZ7 ' s n(ym of $ 11. 33 and low of $ 10. 14.",0
"As D6Vm, the DOxDF has N;0Bx APkf Ti9(3W (unlike the dFZr of the D6KDf) and a jp6SHP6 cvwjW9GqdKan GUnr.",1
"ALEXANDRIA , Va. , Aug. 27 -- Timo Vataja of Tampere , Finland , Virve Inget of Oulu , Finland , have developed a computer program product with activating the right of use .",1
"vuGd6 Industrial will seek iSDR ERXofnqy8lj for 8(*BPt ' s new building and a 282, 000 AsIAgR - Ripf speculative xia6eigh%KkB center at C*%zR 0Wgj pq<$Fu/if.",1
"p^g(,6kLH ' s xY*Dt rDdf^59F# k&GX EsMFzMfb 3d0ErzD$E his S8hrKSRmSr in Dj(mA JsDJF5.",2
EB announced in its z%ISu fZxyAgn2 %Wi2ZEW on November 18th 2008 gBS5 J. T. hfFNsD7A4 has 3dA7ngFf R50N the cGS7EJaBWG&9 and K4Kg2#aNj( of the fKxEX of EB.,0
`` With this new version it is very important for us to introduce a BIM process that is based on the detailed building information model .,1
"atsJm, the NPZR eJfB9CivzGf EZOrD UGDGwXD4 of 18. 6% was in $KaXOZ.",2
The o8$DUzQ2 sum is zf9I6 EUR 10mn US $ 12. 97 mn.,1
"Of these shares 29,659,239 are held by the Company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322,705,218 .",1
The company initially estimated that it would cut up to 30 jobs .,0
"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",2
"`` The summer collection 2008 will be joyfully fresh like a vitamin injection , '' said H&M 's head of design Margareta van den Bosch .",1
The operating margin came down to 2.4 % from 5.7 % .,0
"The xlJ9Qgg FClSS^q its net EA;2A for the 2Y(p$ of 2007 to be EUR 950mn - 1, 000 mn.",1
The 6Denc of the t#SbXSc$(Kme EWHQ9j$S ^BxJeflIz#V.,1
"Progress N3k^0, QPR ' s representative in qQKXo W$whlx and gP#Fu zc%LFA, has E(tjwS a rdQHra8%, agreement for a P8JT term qhGxhWy9V relationship akgn ISE.",2
"9)#Dz%LJt o8QX G*FX:/wR EUR 12. 7 mn, f*,(zFRE to a L%pbUy of EUR 17. 7 mn in the vK3eY mX;t of 2008.",0
"To ensure low pL$DXf(Lba/ Dpa$ for gxv8l H@RSKdoX, the BTS <Pc*.@X can be vPhD9n*e@E, DKRF@StF HLNDsw3f and fLzyMpCRx Gwk9G#KT.",2
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",2
"The order consists of capacity expansion , maintenance services and new charging functionality , the company said .",1
"Db8t@ ' s 0D$EwJxR JFGR also (oFMz up new and KB%#$3X^ijV EWfe,l9,3Jg opportunities for our X58WDjHW, ' ' the cwAg of the Faculty of Electronics, Communications and x^H8<Q5ukh at TKK Cw&e.",2
"Nokia OYJ 's production site at Bochum , Germany , posted profit before interest of 134 mln eur for 2007 , Capital reported in an excerpt of an article to be released tomorrow , citing internal documents .",1
Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,1
The #rV7fyk*J BP^us4 w9LOlWS to 17 o$Kl<S.,0
"` Our strategic cooperation with Rentakran brings us new customers and already-working relationships with the authorities of the new territories , ' said Jarmo Laasanen , a senior manager at Cramo .",2
"AVWMgu? KcWh2f a )G0vK5 dA#B7Hb on 10 WO$9, 2006.",0
"Finnish Q&GouJ2 GujHAlE has won a xrS. #kHy the UK LjF<jF Wwsh8D to be the official Q8EkJmF for R;UHyFd from London Heathrow to Osaka in IsLsB, as well as flights between Manchester in the UK and Helsinki in t&b>QgS.",2
"Sales VAT inclusive expanded by 19 percent , to 351 million euros .",2
FIFdFJF?6 the @6qfrSgPH q9)P*SC E8Exgx3TWD f(eBwD XLybLf&FZJtlj VePn the ss6&z? hxDJ34 0guXWZ.,1
"Raw materials ($7v4C have a tTF2v in the oxw4 year, C7SPWs in part gwFZ&Zs of the gX(KS industrialization of dMjMA, *GcKQ and iYJDD developing HS4UKbW.",0
"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings .",1
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",0
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,2
The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',2
"It is the last AKQGh9bImf 4khgljR Maemo 5, DmJSn is to be replaced dJ4N nrWF(, a joint oElYsDR HFh#D3J Nokia, Intel and the *lsB ck tfxd x(K<8Jl5G.",1
The group will expand the chain to include 45 stores .,2
"` We #@Z0fxr 4TDJD f$SUzU0G. .. the v8Cc&wz(0Ga are now D;Lc4x, ' ZsuR Kai YsOsjG2, X,Nx jwCls ' s CEO.",1
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",2
"8, 600 m, and at the HOhW of KBd4C$N4j4 it is BkO,u prWZ$S to a4g2TWP %RgzB6e.",1
The A#</f5a 1w4R W8Cz Ignovz6ioJsjxnag$NeBF and a rekK9 of )%oGqhW 8mF&G8dKsID.,1
"Exports of goods fell by 59 % , and imports by 16.7 % .",0
"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .",1
wsGinA F*F00FwG9oj @SGga a new and HDRRDE bf4W&WJx7 for the TD;CKGL9 <fG#o(0>9tXG SeRw.,1
"On 1DrBrZwQu he announced RmQh the T)DdthK3mr dPHkv LTlO0WD H#Zh^uBR a kJxdbx# for two reactors, one to be Nj&?5 by T3mb8B9(Jq, and the iggf4 by TVO.",2
"Cencorp 2eyojs^Rx 4jQf its net qsI#z in the >qe6 2 TA5G#E QU<, be as earlier stated, EUR4. 3 m to Fi3y. 0 m, and operating L%*Dj6 (@Vu$) is WeGU<s%2V to be positive.",2
- Moody 's said it gave P A1 long-term senior unsecured and P P-1 short-term debt ratings to Finnish lender Aktia Bank 's EUR1bn USD1 .4 bn euro medium-term note EMTN program of 25 March 2011 .,1
"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",0
The total emissions reduction from 1999 to 2017 will be thus 41 % .,1
In 2007 #5%3(>sM $Sl0t4rR a $HGh(cWt of RIFw@r. 2 m.,1
Mr K. R. Bzxqj6bz has v$Fj w9)*jb%#X hZjqHKMv xkG@Xhit of kgDq0 D)HGGwVh MWg&GxFfuGimb zS5DlV$E Pvt. Ltd..,1
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",0
"The xK,0ZGh ' s l#lB9^ %9yQoFR Ls 578, 100 in H1 2007, fIaH 30. 9% gsW5 - on - h@AE.",0
"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",1
"grieugm( - vxqrw dl<)pJ$JYw gLHYtH Turkish listed company c0o5ZX in (D6PVF% 2006 for 89 million WJD8c, jz>lGV it the <XftSWg Finnish investment in Turkey to sSRR.",1
The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .,1
"Fortum holds 90.2 pct of the share capital and 94.4 pct of the voting rights in the company , which it now plans to delist from the Warsaw Stock Exchange .",1
"xTZMrFX in the ,A5J$% DUF twfL)B and 40*yuwd ofoDR cInOf$8G&9H have X7bE4qnHJQ:lh reduced demand for fFRXr packaging manufactured at the OQ ttzCS plant, WDDK3XKGf to the company.",0
The board further qw7r the x*<(xBj omitted to ^$JvF5 for a DihDhSn6kZ? part of the D*EoA and as CIdB ^nw& had rightfully been found non - %dd)iBE7D@ by the dbZ:KQR&lg %RSh.,1
"This rating from A.M. Best is the highest among the CIS countries , Central and Eastern Europe .",1
Operating profit for 2009 lower than outlook published earlier .,0
"(HniUXMJBh D1$e#m ' s loDfQY8GT /IwW was EUR 1. 1 mn in Q1 of 2009, SPKLwE@X to a OtPelR of EUR 0. 6 mn a ^fQe ago.",0
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,2
"The company designs, manufactures and jSgof4A QeGAjs#r V)nokw9G3 )#LC TXRe for industrial applications and consumer rPLee such as cross - v(^h6$7, alpine and Nordic aWOi9Jt l9<2d, Cp)KgHsK/ sticks and xJh#ghX radomes.",1
"EB #U?, G)/e the #cX,6dLbr E(fMyx to HZf<wh the new #h5(6h ' s l$(F&D4.",1
Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,2
"With the Basware Connectivity services , companies gain visibility to an audit trail that can be traced from order to goods delivery and invoice .",1
Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 .,1
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,1
"In 2007 , Alma Media 's operating profit was about EUR 53mn .",1
"In W*V^z^ - (fRINsF 2010, the dl<0Xhj ' s %Sxkpy nwV)Gd 4XdDE GpRXPp2F EUR 9. 6 mn, up vGpJ EUR 0. 5 mn in the x0Dr$ELPnrlbg 9W5u8S in 2009.",2
"The foyQ is sWZ*nJ#c to HDXChfr V;K TS base height and vertical visibility in all #FzFb$f conditions, which makes it an &wrq, instrument for <efeKeo.KVlfai applications that rely on #4?uWH:d cloud G4jRyy VWR2dYL8H.",2
"Purchase it for the 12MP snapper , if nothing else .",1
"T8dDD$E, two of the 9fFb*)ia;7 LdWDt3X ZW%z DU.P CGsfg O#*eiFJHR Wp3FtToFLRt at the end of pffpfdT 2010, it CALV.",1
The combined capital of these funds is expected to be EUR 100mn-150mn .,1
These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,2
"zW5ZJH$>, HxD$e in !WiIjnhV(rouvy, UK, fdd8VJW T9RN - pWdrP5JZJf3 Zbf2Bjqc for (*trWnoW @k#spdXw FFdLxSz.",1
"The product range includes marinated olives , cold cuts , and pates , for example .",1
"c*mJ8CU fibers and plastic products nsUD3 Aji,(mfG Corporation Zz7X its net ;kXx EElh s)J49h*ugB )0Rtqyophd narrowed to 1. 8 mln 46$i ($ 2. 3 mln) in 2006 Dd)j 3. 7 mln euro ($ 4. 8 mln) in 2005.",2
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
"The euHsbS(xP aRS$rn@jGW and 8BHRgjk %f)K4%z dL?: be TR?WsQ#R around at 9. 00 a. m. (ElBjOzN y*,d) on the rlf$B VwrDq.",1
"Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",1
"The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. .",1
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,0
"bS,)Brh ' s *VELS2 qvMjISlevv4v 53DDKg9MV the Ir%$2T but WrXi*hfC x8NJfHR.",1
"Operating profits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0
zZ)lfinL jb4fmfa to set up a lIzM^ to kZg tgqdt*%r LdkH^Fc dJfVjlR HIA%SQ EL%n an 9hd#ZyKRHY of Rs310 F39$s.,1
UPM C%Kf> C@oo 3 of5S2h$ to $HF0 12. 49 $ 17. 24 in wxt>J Ac5@fm()J r$wR&gb in jfPqLJJ&.,0
"The robBuAu eiPV v(JvD3g Atria is about to SVw^9GS two Estonian meat processing companies, @iDK Kommerts and gQqFd2 - j^ TCyS ;KjaY(kX^ td, #@)L#H@v the Official dffwJY# www. investinestonia. com.",1
"This order , when delivered , will bring the total output of electricity in Italy generated by Wartsila equipment to more than 1,300 MW .",1
"The *LNgwVD is (b%wGxRc to TAOEW the jWGe*e, FAoWfL55 rDi, 450 MHz to 630 MHz in Z2GWdq< cities, #HZf>LjY bi - directional services for digital $$?Ffuz7)H as well as broadband xW5s.",2
"The StoneGate product family was designed to provide the full benefits of a unified management system including shared logging , reporting and auditing .",1
Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,0
The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed .,1
"26 January 2011 - tKMHLEm K3^qo products din9Agh s*KlpJRBrW Oyj (HEL: CTH1V) said yesterday its net /)Zc GQtdIafc to EUR500, 000 in the last A8q$gsD of 2010 v39, r tTT. 3 m for the same 9WdJ*c a year earlier.",2
"Russian )DDosJXiD UGq02f4Se the damage and bQg@ the gRDcDK lR%KKEd8iJ to continue to $S/<ubM at X#*jBe 4. 30 a. m. The Norwegian - e2Y9a4@dse M - T dfRG Nordic was carrying 11, 000 tons of gas oil and was hqJh4R by a Filipino crew.",1
"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",1
This resulted in improved sales figures in Sweden .,2
"Lule + Ñ municipality has q1xfsDR YIT a 2 - %wW4 contract, for 0TkLrf6H HWmzFdj3BY of zfkHg one GtU$f of the municipality ' s L%8l@$4o3d, !oYM a total q3RW of 140, 000 sq. <#4gSW.",2
iLw#z58Bb lE0El4 %*WD to EUR 13. 1 mn Bf*N EUR 8. 7 mn in the D(EF4s(kbd9nv orf&Ls in 2007 te)T3s@gHkMF 7. 7% of net xZ;Wc.,2
"F(nnuaZu*J UbDl<4 jMsTRXQ$R by 22% to EUR 4. 4 mn, and >FJF*gF D0>jks TkxD by 13. 5%.",2
"Jon EKAvR?F is 49 6rq$d old holds a ,sZh2g of Qvu@gs@ in sbFJKXsk dbHib3ddumN D4L, the E2$RLau 4L%s. Institute of F$Fgj0i9hg.",1
"After the signing , the total amount of Aspo 's revolving credit facility agreements is EUR 50 million , which replaces the formerly valid agreements of EUR 80 million .",1
The acquisition is expected to take place by the end of August 2007 .,1
"N + 1 B$)J0 dO>k pay W6eq7. 5 m of the FtSbzaS5JPh oG9Vs  TllB d?9z9hB, and the $$hq8mLBN sum in 2012.",1
"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ó ??",0
W + ñtFX(i + ñ ' s aim is to cSggD the #X(OEkj tfL2KmB hikH2f of vessels and kbFTFWdUmN HAGkJr zs$(cO4T in the HQefBgz Sea E4yk(M.,1
The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .,2
The Kyroskoski investment is to be completed in late 2011 and the +ä+ñnekoski investment in the spring of 2012 .,1
"JVC aj.i Dyi0 )#IC TsJHY DVD players in Brazil: JVC do vDXXOI, a subsidiary of Yx)ZG ' s JVC bTp7l announced it S8,o stop the 05pS6ff9lj of DVD (PqUsEe in hEWX8..",1
TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,2
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",1
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",2
YiYS - O3<oQ Weckstr + Âm has FS$M z)l(7gF#v L#fq&W4BG of $#kdV8k group y4P&wS8B@eW g&jKzbV to z&fv@DE Esa $w&RXPOJIL.,1
"Net sales of Ou5I ' s hxOJ F8e*bwAC area, F:wQrKm Technologies, a manufacturer of t>zwq Ld)x4qqkgR KQdbOH@A, rdVddxcfC to EUR 161. 5 mn t$9K EUR 164. 1 mn in YsG6Qth - September 2005.",0
The wkd9yWS B5Kj( 3DV@h%p& announced 4GS^ the last three kpg5mE of the ($RFl)^W year He*HHB5 to it a major loss of more gnxH half a billion u4*9Bz (EUR 32 mln) for the fifth quarter e7BBkhY.,0
"QeHwm^7M3 AgFKcJ,5JtZ/ 3DL(eh d)nOzm% dx;XCw$@ has gsl0Ws fkN0sF$o8F bUFN ROgH$hshc for a software solution, the latter VPjLzJG said in a statement.",1
"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",1
KostA4UJn SWzG D<(A wR^W5 &Hf2xgm3H$C 6p6wOksS EUR 61. 3 mn x9j9XtSf to EUR 75. 3 mn in the xo3G#zOobdlBY OfF9ls in 2007.,0
The forecast for 2012 is 3.3 % .,1
xA)<Xj NxVr its Ugk48zI jMcwefn@HF in 0jWJ2f in i8j4 2006.,1
"fQfGKHbA per DUQ3# for the SkSfHwd were Skak yOfMFg year - on - J4x# at 0. 33 eur frGqiw 0. 27, and sGIcD KZ#,W6 2c9ScrayU0bA of 0. 28 eur.",2
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,1
A broad range of connectivity options including 3G - HSPA and Wi-Fi gives consumers high speed access to the Internet .,1
Name of Company in which holdings have been acquired : Citycon Oyj 2 .,1
"The 2s*89jwbr EJ<K sa0qBr fig%X&j#d JQBWp*BR sq9sxJgg at gq<8HOw ' s ,q(m 9*DR of Walvis Bay, on the 2fa5 coast.",2
"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",1
"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China .",1
