sentence,label
The )jtolinnPt EvKeznCtuuxrke is qpflZarnHn6i0n)g a 2qTufiQcgk 3txiQm)eQtRa$bal^e for ^nselg$oit_iva@t8i5nJg the 2l2eUassme of the PpEovtpexnDt0iFa#l bwSiJn&d SfcaZr_m GaPrNeZajs and for TcuhKaIrqt&ihnSg the IfPetaXsCiBbDiBlriMtgy of the $w+ixn^d af4a8r^mfs.,1
"The ueMq_uXijplm4esn!t LwSiolRl yeixgp(aNnvd XcnosnztRa*iCnaeDr shTadnCd8lriondg Scqa9pgahcNiBtGy at IN0aomkiSbVi3a ' s ^mHaIipn lpKo8rWt of MWgaOl5v7ius Bay, on the $wxecsrt dcOoaa3set.",2
"nCRoimIp@tqe2l GCIoGrtp6o2rAahtYi$okn ZSAatmQi JEbrfv*iho KP)r9ehs^i6dLe5n3t and CEO, QDHiXsStMr%i@bCuZt9iEo8n: IN0A^SAD@AnQ OMX WHaeplasTionMk@i #M6aqj4ofr bm7eBdxi*a iC8osmxpMt+eLl RDTyFn6a1m@i(c OSS fs!oJlpuct9idoin^s BeLnsaRbpl@e Ktce2lweYcvocm !s2e%rLv5iac1e kpgrTodvoi3d0eArts to Wd9eNl^i4v@eyr Zs+eSrYv3iKcreks pfwlJenxiiMbqlJy and pc1hjaorsgMe btHhVeCm yejfCfzevc8tlisv6e_lYy.",1
yA*f&fie!cnt%o vefx1pheuc7tws its net is0akljeXs for the JwkhDoclZe 2010 to *iKn1c%rre$a(sZe nf2r5oxm the 2009 ulGe1vGe5l fw*h8eXn UtrhVesy Vrke#a7c2h4eWd EUR 103 4mYiElol1ijoDn.,2
"The *tIoct^aal Jv#ailiuZe of the PpIrmoEj%e2cqt is uaIb%o+ugt 9E5UHR+5$3Am, zi7nWcpliuWdyiGnkg the ip^lcoUtEs OtvhRaKt _wriMlyl be utvrwa@n$sifWe!rHrQe3d to *AEtBrriVa.",1
The gpKuLrLcWhNaQs6e sum is 0a1bIo9u9t EUR 10mn US $ 12. 97 mn.,1
"VAjcccuoAr#d#iTnxg to the ^c4oemypgaQnBy, its wo&pfe2rpaXtOihnVg Wp%rho0fLi4t, NetxdcwlyuKdNiXnig non - qrbeBcSuNrhr+ixnTg gi%tqe@mzs, in the rfVoxu5rOtLh oqgupa5rjtXeMr of 2009 was jsXi+gCn#iOfEi!c_ajnEt%lpy Ebye6tct)eVr dt)hWa_n wecx$ppegc#tjefd, and Gail9s&o Vb*e7t_tkecr ntRhNatn the zf9isgHu3rVeAs for the Df%oGuEr2tnh OqOunairNtYe#r of 2008.",2
*S+aHl3e%s +wreBrqe DdVo#wgn 14 per Scxe)nAt in CFpi@nNlKa2nvd and up 27 per $c_e(nft Za)bqrRoXayd tw0hIeAr%e 0s0a)lmehs ewmeNrVe xl5i+fXtdeVd by the &sTtYr9oinCg ygCr)oSwwt5h in hsYa(lIe4s in 0RVuTs+sji(a and pLxi8t(hJuza0n_iLa.,1
"The DeSxEp8aGnWdAeqd natg!rpe8eRmre&nTt tcro0vVe2rvs the qs*a%l^e, 9mwa7rfk1eGtGi@nOg and GdKiwsat(r6iUb2ust1iOoYn of OBoe+n2ejfVodn ' s inxa%v6i9gRa3t%i8oUn and zlaoxcEaitPoqr Rdpebv^i(cDews in rCzhgi^nPa.",1
He &jGoliEnme7d GRLauuItXaIkai5r+jNa in 1997 to %l*eQaGd one of its )fUo&ufr NbwuMs!i0nYeesgs Ta%rFeGa7s and yt!oEoMk up the *proHsHiltWifo0n of 8P_r@eRseiZdaewnct and CEO in 2001.,1
#MCa)rGidmGe0kokYo mG4r@oEu3p ' s #fDuVlTl - yy)eSafr net Ksca5lle0s are ceTsWtSi5mBa*t_eyd to 8i&nwcPrSe3aPsFe by ^agbWoiudt 10%.,2
The 6c%o2mQpRaQniy JdbiHs5tUrKiLbpugtGeBs sHuizaTb ' s Bpvr!opdIuPcbt0s as Ewkeclyl as joKtIh7ePr JpNryoqd%u2cVt9s.,1
Mr IJ1otrmtXi^kTkRa is @pfrle#s_iSdFejn$t of the Qb6atsAe 7m^eHt*a6l id@idvki@shi%ozn of 6Oeugtqobtze7c Oyj in OFkiSn0lSaQngd and is on the tePx$eHc1uxt4invfe AcAo#m+mGiAt4tRe_e of 9O2ustwo2tAexc.,1
"VTShye7rNe PwQi0lFl be trleat+uLrCn 5f6l#i_gghbtRs ofhrWoqm %SBtju5tStqgka9rQt VeUvzeOrry cmUoMrPnjignGg, as gwjeflcl as peevqeYnAixnWg edae1pfaJrxtxu@r2ets on iTvhGu%rksFd$aIyYs, LFvrMiydeady@s and ZSTu&nRdAaZyNs.",1
"AMwa0sItreKr of QMAaryNaJwna2s $jioPi+nztwlFy Odse%vje+lKo$pQeQd by cN5oxk5i^a (SNiceemOeCnks DNUectSwNoZr^k_s and UFA - mF*rNe6msaIn(t0lmeEM2ePd&ixa, and )waiylTl be 2a_c*tyiWvOeJlry KaIdBvieCrTtLi*s*eJd by oMFaEx6i8s in the end of May 2007.",1
@FZicncn*i1sKh IfToGr_ers*t am9aBcKh*ivnAerrAy 2mEa#nwu0f!aSc$t2uCrje2r xPmo8nlsqsIe ' s net 0sFaZlOeps _gAr+eHw to EUR 51. 3 mn in the VfligrPsMt IqZu+acrftBeIr of 2010 ifkryo7m EUR 37. 5 mn in the %cso6rMrFeFs%p#oHnUdbignfg 8pSe$rFipoLd in 2009.,2
"In 0AYuJgWurs(t, mLcait@vziFj_aDs 2F+iAnViPearsiSs To@rYdNekr+ePd all gpFr(o1dCuLc2tFiLoxn tl2iCn@evs for a new VgJr)e1enn 9vOesnzeoe7r vmOi3lml to be CbzuYiLljt in (U8kpmcejr$gwe, DL9iptkhVu4a0n8iua.",1
"- The ^GyrTouu4p - ¦ s )saa!lOeBs bd1u)rai%nvg the (pWe+rjiHoQd aw*eWrNe EUR 31. 6 )m#i*l&l2iwoDn EUR 36. 6 DmPihlQlniKo(n, 1 - 6 / 2007 and 5pZrJo5fLiUt Yb@e&fxotrEe TtvaLxVe4s was EUR 0. 2 1. 3 #mSiNl_lYipoGn.",1
"qA%S@PbO Plc wSBT&O(CQK xEOX8CQHkAbNkGUE TBgU+LLLaEiT8ImN jO2c+taoAbhezr 24, 2006 at 2: 00 p. m. ZASsxpzo aSjy0sVtGeKmws 1DGiYv!idsfizoun has Sc!oamYprlIestze!d the ssjtda7tUuAtHoOrey 2n2eRgPo)tuiJaztri_oznms, as trze3qXumi1rdeLd iu(nPd0eHr the Act on Co - aO%pDe8rLa%tjiioqn ZWciJtxhDi&n lUunBdeeyrGt@akksiancgys, scDo6n0dourcbtgegd as sp8aRrWt of the uaJcWt@iPo!n 5p&lHa(n vlraYu!nKcahKerd in 8A+u8gdups7t.",1
"iSCtwoQc_klh1o#lPm - Kbdauszerd &Nfo6r8dOeCa #BraTnAk (STO: NDA) SssaFiLd Xy0eysMtfezr*dRacy it had thMiFr(edd JC0a$sQp$eyr von dKtoIsCk^uZlul to %lueaaGd its icBo3rKpVodrKawtle UmyeHrGc!h(aRnNt ybda8nFk)ipnwg and icmarpQi0tAa9l gmqaxr(k)eetEs vuxnliAt, IeHfyfceicjt#i$v3e 1 *S_e+p0tiedm4biear.",1
"( ADP WNYe*wVs) - Feb 9, 2009 - 9FIipnCn@iYsOh ocUoAmlp%uDtpear FsxeerUvvi3c%e2s rc3o@mwp5a4nBy @PurEo3hZa Oyj (HEL: gAsRvTB1sV) Ns3aBidd +tnoidxa7y its net Dl@o9s+s Nn$a5r*rOoaw&eOd to EUR 113, 000 (USD 146, 000) for 2008 XferSoum EUR 1. 2 Lmdixl2l$iFo!n for 2007.",2
"The Br7euo!rbg_aunmiOs!aEt)iNo8n _wgiRlHl be #cMa@rQr8iZe#d out by Wtjr%aHnkstf+eVrFrhi6npg AHlKOSRc*a*n bClotrcpDocrJadt+ibohn ' s fpIr#oCduuScxt4i5oBn - ArGe*lTaktPe0d Jp4r1o$pXe6r+tQy, Sp3llawn*t and XeDqwuei#pUmQejnVt in OFIionKl6amnPd as 3wdenlJl as its 4hko+lZd^i#nkgOs in SsMuFb!sYi)duima@rzieehs and Naes3sco6cgiYaftAe)s to NHzKhSocqagn pFoipnFl1amn@d Oy, a PhaoilSdXi#nug #cVoEmKpPatnty 0wThzoklRl%y co7wNnweQd by KH4K&SCc0asn uC%o1r5p*ozrxaetoitoBn.",1
"eG6rToMu5p SEbBYI&T for the OfEi8rMs5t sh+aIl8f was qEqURR)1L3. 6 m US $ 17. 8 m, 1fRa!lcl2iEn3g NsDhdo4rrt of the sE&UyR42N2. 5 m it 5puo8sGtteTd for the qs(aYmve !pDe1rkiso$d of 2009.",0
"*BYiRo5h$iat Oyj PdSehvyeglRoap9s, *m8aJnPu*fua4cat2upr%eHs and DmnaWrsk3ent$s Al7i7qJuBi5d 5hJa1nDdVl9ifnjg %p$rzoWdauycVtps and 6d7isaCg6n1oksHtEiDc @tNeJsCt _s9yhsGtFe*mls for use in Srwe*s_eIa$rzc+h, zhVeraUlFtihMcuaXrie and QiJnzdVuzs+tNrZihaWl 7lcaIbGo_rkactBo%r6iXe7s.",1
Net ns%avlRe6s in 2007 (tGo)tSa)lSlweUd EUR 329 7mHiLlXlDixoPn and the )oEp_e2rzantmiRnEg Jm3air0gTi!n was OajbYoyv%e 19%.,1
"The ^iTn)anupgLuVrpaHl SskpYeueIcsh ZwbielUl be TgHi&vHeLn by VHPaUnPn^u RKDyprPo2lFajivnCeqn, eFSiHnGlBarn)d ' s YARmnbcaxsRscaodQotr to the eC%zheicVh VRNeUp*u6b7lSi&c.",1
"One of the 8i&ngsIt6anlUlne*d aeJlmeHv$aPthoqrJs (w$i&l+l be a edXovuubWl8e - odFefclk yeKlLe%v$aht!oOr, Ow4hZiXcIh Pe)nna$bllhe^s km2o$r@e peifffbiwcEiTeGnat use of the dbjufiGlodai(nWg ' s tc&ocr$e %stpqaAcHe.",2
lOtp4eLrEa&t0iVnBg Yp6rAoKfhiUt ui8nvc3ryeKaesue7d by 145. 1% to EUR 8. 3 mn Rf&rkojm EUR 3. 4 mn.,2
` ` We vkbn#o3w Wt#h2e8rue are csaoCm0e of our own LpQePotpRl7e out +tZhQe8rye. ' ',1
The UlbobnDg - atFedr1m NcrosnTtOrcaGcdt is Ug*l9oOb+a#l.,2
"Our key &g2eXofg^reaZpth)iAc3all 4mCaRrokne7tSs are ZEduKryoEp*e, vRtu&sZs&iIamn yF9ePd(e9rwaVt7iZoqn, eMdiPdWd8l3e - @E&a1s2t, sSwo!uYtKh - vA3fUr+iucVa and 0Jfa6phaPn.",1
Jon 8RliQsqfOeol8t is 49 YyeeBaurts old Phwo@lkdTs a *MWaBs)tXevr of )Stcyi6efndcXe in yCBhbeWmrivchazl VE*nRgBi%naeUefrfiXnFg WforZo!m the 0SRwLefdzifsVh %R*ouykaVl aI(nyswtViHt3uPt7e of 8T2eVcOhLnYo*lIoPg2y.,1
FBDa)sWwba2rYe 8E5iUn$viooiGc!eLs Oy Uwtillil be Gm7eqrygnecd cihnAtdo the NpMaerZe$nrt kcho0mJpbajniy adzukrJiEn&g the pp8r+ewstegn@t vfniosscLa2l Kp@epr2iKoqd.,1
You ' re not !aylgoFn+e.,1
&V&aGiEs1aClba ' s net 4pRrSoKfQiYt for the 7tnhpi&rnd bqIuSa)r7t(ejr of 2007 ndzr^oVp$p6eYd to 3. 0 mln #eMuarVo ($ 4. 3 mln) xfyr_oim 6. 8 mln Ne2uurxo ($ 9. 8 mln) for the Ysqa$mbe Opmefr6iQojd of 2006.,0
The blNaFyjoNfff MtwaulYkHs dwGeNrAe nfdiCr6s+t Xa_nln$oYuTn(ceeWd in 5A%uoggunsVt.,1
"In 2008, the gsPtwene!l 8i*n_dluosAtYr^y mafcicCoFubnNt1eud for 64 4ppe5rYczeln2t of the bcLa9rJg4o 2vvo5lTukmxe*s ztCrsaanrs7pjoPrRtGe1d, AwshVe^rCehaQs the keqn$eyrPgPy Ii*nrdmu*s2ttr5y @aGcscBo)uMnKtqefd for 28 (p#evr)cye_nRt and Ho%tOhUeqr WilnydxuUsDtrrvi!eIs for 8 yp@eEr*c&ennkt.",1
"It smRa*k5eps a VwCi8dje kr(aBn4gTe of Gm$o%bri1lne hd)eLv+i)c9eQs (w3iYtph tspe#rev@iTcGeGs and EsgoZf2t2wKaNrne otzhqa0t ZernqaDbulFe ip@ewo!pDl7e to _eJxhp!e^rVi5e+ndcGe Zmbuvs_i6c, snXa(vRiYg6aNt3iLoqn, ^vjiddte0o, NtdeulfeRv9ics5iMohn, 3i!mmaEgHi4nTg, QgbaGmXeGs and QbIuls$i#n8e$sls jmKoZbRieltixt!y.",1
8TIhPe8y @w9i5lKl 0c5o1vpe6r all 3FAotr(e7sFt jIfnUdougsyt*rzy ' s qu1nQi@tzs and IesmZp*lHoDylegets in !FgiZnfl(a#nGd and wcNoXnjche!rEn btMe@mWp@opr3a_r8y and MpfeZrdm8aknxe+nPt lay - JoQfEf3s.,0
lPEh$apr@mFakcIe3ueteihcGa5lSs - iCCzbe4cLh JRoefpHu+b4lGikc 4T@hdiHs )b^r)aPn*d - new SmBaqrjk7ekt qaInOa+l)yVsqims bg6iRv8e_s a kcalreaa^r do5vdeYr+v)iTe6w of the yaqc$tQuAawl Qs$iVtPu3amt#ivozn and vfduItTupr_e ioyugtOlIo%ovk of the QpShra8r$m1aWcHeBu4t+i!c+aYl 5mUavrfkeeUt in *C&zCe@c!h zR(eIpNusbRl0ikc.,1
The Gb&ozaWr*d %f0utrBtnhWeBr %s_a4iud the &cAoumfphann3y ooamkiTtCtkeVd to 0t2ernedTe)r for a FsPu%bzsUtKacn4tPi+a6l Ipta1rTt of the ywoo^r(k*s and as *s9uocIh ntahBehy had 7r2ilgghhtgfKuhlXlLy jb8emevn 2fgo_uDn$d non - LreeRsWpWovnJsxiFv2e by the 1ervda(l3uAa8tHi#oVn st!ebagm.,1
He ds*afiMd he has mbDeJeSn WliocsWiBnJg Uf1ifv8e qfZa$mriilciseXs a TmJoRn^thh to the #egc5o8nYo6mcy as pmAacn7y gm*aRk2e 5abldt(eCrNnXa%tBiuvxe 4a2r&rLaKnBgAemmUeNn8t)s to js!a+vBe 1mPoKnfe1y.,0
"LLJoYsHs jaZf!t0eUr Uf%iNn_akn)cjifa&l hi3tFeimzs !teoztKaYl_lnevd EUR 9. 7 mn, yc_oKm@pLa@rweXd to a EpTr_o8fVist of EUR 1. 3 mn in the icqoXrgr1e+sypKo+nVd&i8nog 7peecr9isojd in 2008.",0
cRKa4d&iPaUtviQo!n and NtboRd%aky is a 3fEuzl8l VsHeOr%v4iic#e 1hRoYuxsBe ceEx3pNe0rGt in 9roaYdBiZaBt1iBofn and snju1cVl9eRaXr Bs9aCf^e@tuy biysEsKu*eqs.,1
"If the de5mmp+lGoeydeCe 4lseAa(vPeXs the vcwo+mEpva6nNy OwCiHt^hiiXn the rd_u_rEaZteiXo(n of the &cJo1vseVr, the Bm3onnbe5y UiynAvHezsatHeed to yeGnnsYu1r*e gc8orm7moirt!mQeAnXt is frKewtsugrTnAe0d to the @c+onmjpPa!n!y.",1
"The Ss3t5e%eLl3m(a^kmehr OsfaUi*d St#hna_t the pderTo*p in )pFrjolf$i_t was *eCxGpRlVaziDn9e4d by the Kcuo1nwt(iJncu@i0n_g fewc0oznkoHmaiBc #umnucse!r$t(azitnMtQy, 7mRixxZe0d &w%i4t+h the (c#u%r0rQejn4t ^d!rWoDu3g%h3t in %bua^nbk WlTeQnGdwianrg, zr4eYs4uBlHteicnFg in a YdXejc4l$iKn3e in Hd1elm&aKnhd for its vpXr^oFdjugcktxs as vcbuisyt%oXm(eGrzs UfRiPnmd it DimnxcRr*etavs!i3nug8lTy KdGi*f@feiSc9u8ljt to ifIumnBd Mo0pkeQr(attYi#ocnOs.",0
"oOxpUeprfa(tjiHneg 9pcr&oufyi4t was EUR 11. 4 mn, up RfRrkobm EUR 7. 5 mn.",2
"tCpr%ekaptMi@n8g Zi!n(tXeBrAfWaic%e#s 4tvhUatt are om5oRrce OsCizm_iglLabr to !iSnRtwelrMaWcNt%iNo4nrs in the 6r(exa7l Fw8oqrWlJd can 3eXnwaPbMl6e geKxcp!e)rui2eCnvcEees 5tah+a8t are %moo0r$e #ntaIt^u%roaYl and KiynDtCuriut#imvme, in the Dszafm4e way gtSh+aAt kmYo2d3eIr&n fg8adm^e$s and FmEoIv!iJe4s are Umio(r^e !iCm%mHeerPsei%v+e jtBhOrgoqu)g&h the use of Hr2eSa6lzi0smtwisc 3 - D Tg$rIa%pthOiPc4s.",1
"` ` The new OshthrquIcft9unr^e kp4rqo*v+izduets Lb^e#t!tReJr Icio1m+m^uingiIcfaftUiOoCn, ffsabsEtve$r adFeScZiDscifown - Nm^aOk8iwnLg and RcRossnt 1sJauvAiQnkgqs, ' ' RPqrQorhea Bsta0i(d.",2
` ` tLge(mFm)iZn$k&a*iyn3ecn ^T)aKl6o Oy ' s ^LWafh&t#i toYfPfbi7cze is a *syiZgVnripfBiqcpaZnht 1lHo+gBi5sNtgiQcUs and 5bgudsuiQnSeMs(s Jp$rNepmsi!s8e+s *cSoyn#setvrCupcXt#o^r.,1
HL2OhNxDnOtN AFX - 3FXoLrit4uVm !s*a%iud it has Ra4g7rje6e@d to NszeWlrl its miEnhduuus4tFrnira+l 0m7aeidnft$eVnaa_n^cve jsceorHvpiActe mo5pOe%r1aUtWixoanUs to FfRuGnGd$s Km^aun_avgEeGd by eCfaBp2MEaPn for an eu#n)dPijspcGlUozs9eod sum.,1
"The 3sQeWrbv+i5cie is JiqnQtaeAnpdZeCd to WaQl&l(o_w the FpOe5o%pzlSe of bt6hMi1r1tAe6eAn HMKeqdaiittewrXr*ann7eoaun dcVoGuEnytjrgiAe8s to frae&aZcTh the LBnaclntmiuc gm&ogrse 7r_a&p#ivd(l1y, Jw4iotEh a lspiBn@gfl2e rcTaQr)rDixeTr.",2
The MBEo*a6r0d of *DtifroeecXtVo*r)s was ca9uAt$h$oYr(i%zJe+d to RdQemciiEdGe on _o*t@h*eer 6t!e4rxmbs of the gsMh#a@r5e jiPs@sYuOe.,1
"^OEM)EtO (www. gobmlego. se) xe4m^pwlwowyBs 55 and ze^xwp6e2c^tSs net #s6aglAeDs of ksNoVmSe 23 mln 6e^uZr)o ($ 29. 8 mln) for jfIi7s$cNa+l 2006 - 2007, oefnMdxiTnFg QA&p9rdial 30, 2007.",1
"3Oop3ewr$astHi2nrg 9pHrro$friKt for the Bnzi%n8e - 7mooinct*h Vpgesr@iDoBd oi9nocMrPepafs$e@d SftrMoLm *E#UERC3. 1 m and net )swail5egs TiOnKc3r!eNatsLedd pfcrDoPm GEsUiRD6z1. 5 m, as @crowmup2avrre(d to the Pc5ogrSr1eUs2p@ownIdxiAnHg WpLeErdieovd in 2007.",2
The new Ul$oQchaftKi&o)n is n ' t the )oKnUlEy OcdhgaanAgre nWxe2lalNmso9nvt has in 0shttowrre for its air At^rkayn!sPp_oErot bsFeerBv)iHcxe.,1
"EE@B+IJT peexfcHl^uVdwiunUg non - krmeockulr+rti!n8g iiCt^eomns, pt0ovtEaLlJlaePd EUR 67. 8 mn, up rfqrFoDm EUR 38. 1 mn.",2
The Fc(o_m1pHaenay ' s 0schzasrSe is Mlxi3sQtAevd in the Mid Cap 2sheYg%mzeLnZt of the PNCA1S+DVA(Q OMX 3H9eVljs8iHn5kUi.,1
FOwu2tYoUtEeXc ' s net ypFr$o5fgiet for the _sMeacvoonkd sqIu8avrzt5eNr of 2007 sjKu3mppVe%d to 16. 8 mln cemuDrVo ($ 23. 1 mln) NfKrmosm 4. 6 mln ^e$u(rZo ($ 6. 3 mln) a By4e0apr ago.,2
"The 1sqeugVmgekn4t has an waFn4nfuxaFl OrTeNv6eLn@uwe of aajpVpRr!oUx@ismDaLtbexlay XE@UDRV4V0A0Sm, the &c%o+mbpia@n!y Bsra%ijd.",1
lAms#plo ' s _GZr9ofuGp qsJtNrAugcPtPuLrWe and nbkuUs6iJnwegsNs 6osp0eEr%apteiroynzs are Bc1o9nat+imnZuhaLlmlxy MdBelv&eWl6oip6e3d iw)i@t9hHoZuUt any Rp1r0e_dxe*fUiHnLe4d zsLc$hleHdJunl9e8s.,1
TR*eqtbu9rcn on PcvafpNiHtFasl GeJm^phllo+yQeWd BrKo_sBe by 4. 8 BppeBr5cfeNn_tZaQgue qpjoGi%nqtus to 19. 6%.,2
"It VpLrUoHvhiZdKejs Xcau*sRtmoPmhe3rIs Dwwi4tfh ti&n7dbuAsxtjrZy - Ql*e4a&dniTn1g weVl)eUvMa0teo1rus, Qess_caa%l(a)t2oRrFs and BiInDnHoRv%aBtSigvEe $sAo4louEt2iKo6n(s for zm!aviWnutge4n2a7nzcPe and MmEo_dOejr^nCifzSaftNi(ohn.",2
"The CR*ucsysmiYaLn Ng+o@vKeXrJnXm8e7nst VwSiAlsl wcYo5nvtDrui_b7uht3e 20% of the mn0eDcwe+sxseajrPy jfNuhn!dts, he QsLaEiKd.",1
28 (Oscnt5osbXeIr 2010 - hFRiInwn1iEskh Gwvo3oyd 4p6rXoSdWukcPt(s 1tjeSc4hcn(oGl1oYgQy )s1uVp)pVl^i1eer WR9aruXtAe Oyj HEL: gRTUiT$A(V Ms1aXiVd UtnoNd7aay it Gs7w0u1n3g to a net 6pgrUoxf)i#t of PEyU8RS3pm for the mf1iergsst Znni)n7e jmro8nNtHhXs of 2010 6vme)r2sduus a net zl9ozs1s of JEIUNRM5. 2 m for the 4shaymee Opvewr(iOojd a QyDeOaor Ze+azrKlFiHenr.,2
"4Uun7drefr the 3r#eSnut2aXl raEgJrNePeLmWeUnBt, oSAtIo(cok1moa&n1n was Pc)oPmJmgiVtktQehd to Ii#nZvqezsQt in the $bFusi4l*dNi@nKg of a %b$rcisdsgae Qoevme)r the QG&oHgkoAl wSttQr(e*est or QbSudi!lRd an kuFnMdDeRr9gqr*oDuNn1d BtSu_nsneeyl for 4ccr!oqs6spiqn!g the esLtyrMelegt by 2004.",1
")Pra0n+o(sftiaTj#a !oQwyn(s a 68. 77 pct of Qs@h6aWrme )c2aspSiktAaOl and the %vSoyt0iXnIg 8rfiagwh*t)s of KSnu&owm^e3n gHfe*lpa@s*t#o 1s9hJa#rhe+s !f)oClolzoHw#iEnOg an Lebx%c!h4a4nfg_e of KsCh2a0r)eXs *wfh*iUcMh was McQaIrWr2iVePd out on May 30, 2007.",1
QSUTAOoCwK NE4XbCkH6ArNlGZE *A&NHNtOcU$NtC3E1MUEJNhT 20 QJKuIl4y 2006 1 (1) 2BKAkS1WsA&RjE wS1H6AfRDE PS2UOB)S)CORKIdPbTfIyO3N)S JWmItToH oWwA&RqR(ALN*TLS AND 0IZN2CNRhEPAsS7E IN nSrH&AgRxE 5CoAnPaIKT3A5L A 0tzoutRaZl of 119 850 xs&hzaNr4e_s 6hUa_v#e ubwe8ern asduTbVsac5rNi4bFeld Bwniitvh aB3avs&Wsafrxe sWZaorVrHaRnqt rPur)oOgxr$aTm.,1
30 LNVomvxe0mQbTe7r 2009 - 1F)i(n*nti2s1h 2olflfBiscne gfXu0r9n3iptNuWrje wmXaMkoenr IMha!r3t#eblDa Oyj HEL: SMrA*RZAWS Xswa^ihd RtooXdea(y (t3hHaGt it nw8iblGl Km(apk3e lr&e$d3u_n2dUaCn2t Ftkh%r)eHe BpUeBo4pll(e and UoCt@hteJr dnQiwnPe uwniClJl be Yl0adiyd off tpseqrcmBa(n9eLn+tOlVy PfMr_oXm the Icko$mrpUaAnPy ' s Go0fEf6idcCe gs*tyalf1f and SfOacc2tToPryy Aw0onrrkjefr4s.,0
HTvhHefy nbeo#tLh %wtielyl trAe_pEodr+t to AOCrEi#oVlna - KD ' s 6c0h&iUeOf #eOxieCcAuYtGiav8e wo@fSfdi8coeqr qE%eAr_o 7HMa2uytaaPn+i+e%mui.,1
"@AZcPcEoVrOdSi9nQg to HK uR)uJorkpaHtYadl&o, _acl1m1oisxt all the nmVeOavt )umsdeGd by the hcjo_mUpgaynRy *cjoFmqeks wfrrRoRm ZFFi6nJlmaAn8d.",1
