sentence,label
"jpmorgan chase repo ed earnings, making it the first major u.s. bank to show how the spreading coronavirus has affâ€¦",0
"sensex, nifty recover early losses amid volatile trade",1
mcp possible grind to 6.70-75,1
"po continues to recover well, but really needs some volume on the upside to sustain it",1
"aa - china's buy into aa joint venture trumps weak aluminum demand and pricing  spx, djia",1
"akx b/out 13.78, like the base action under spot & declining vol, ripe for pop",1
definitely a major top/high in today on 3d printing.  back to show me period on this group.have an exit plan on rallies methinks ddd ssys,0
momentum is coming back to etfc broke ma200 resistance on solid volume friday. ong set-up,1
wyn  over 60.32,1
"paradoxically, the fedâ€™s success holds the key for fu her rallies in the price of gold",1
"mea sell stocks at 1,3 we wait for it lower",0
"user tso don't be fooled by one day moves esp. after a large drop, the trend and my stop says i'm still good.",0
spicejet expects a surge in demand as the virus is contained,0
"coronavirus is making u.s.-china decoupling more likely, u.s. companies in china say, disrupting supply chains and strainingâ€¦",0
bcei over 31.30,1
"user yea, but csn in just one in my whole po folio, when you scale, you always can fix the cost and ending with profits",0
shot setups: cf vbd th cat psx dds tv msg oc wd,0
"i invested in msft, but i have more than a few words for steve ballmer",1
user not yet sir... the jury is still out on ana. csn is plain old fraud!!!,1
p see what happened from october to dec that slide - well it going to happen again on this historic rise wait for the red then sta  sho s,0
"months into the coronavirus outbreak, investors are still making returns off world bank â€œpandemic bondsâ€ and poor câ€¦",1
ddd - breaks 50 day.... stops at 50,0
"sensex, nifty clock cautious gains as coronavirus pummels global markets",1
pcn - long setup,1
bac ooking good for tomorrow we could go over 12.20 imo ! healthy pullback today with volume.,1
aap  probabilities rising for a test of the 2003 trendline in the st. mean reversion pts to 350.,0
nice de.,1
dsco many little bios did well last week - dsco will have a huge day soon - it's in the history,1
sho ing delta airlines in the morning. flying way too high for its performance - pun intended!  da,0
"user: ibm up 3.7% in pre-mkt, goog up 5.2.  eaction to tech good, despite wa s on both qua ers",1
dnb call volume spike ahead of earnings,1
â€œyou are playing with fire when you are investing in something that will have three times the volatility of the s&amp;pâ€¦,1
aap this right here is why i hate stops,0
de anybody really expect a bid from bx especially much over the current price? still sounds like a bunch of noise.,0
aap if any bulls bought next weeks 450's this morning 1 you are now +100% !!,1
deck bullish breakout on expanding volume.a move towards 48 can be expected as long as 45.2 holds,1
eap being sat on at 6.58 by large sell blocks - maybe some people need out of sho s?,1
ddd should test 30 again.. weak price action!,0
nfx no stopping. next stop 160+. if it goes to 130 in the near future then going all in.,1
"user: .. aap 600 is too far, highly unlikely crosses 557 ever again. will c - more than likely now. 425 is next level 2 watch",0
end  ran into space with large red candle on left and may try it again soon for a trade,1
longtail alpha funds capitalized on the marketsâ€™ reaction to the new coronavirus pandemic.,1
"with a single tweet thursday, president trump accomplished what decades of wars, coups, terrorist attacks and opecâ€¦",0
user says you might double your money in closed end fund gsvc this year if twitter pulls off a good ipo.,1
aap approaching 420 low,0
"sensex down 3,270 points at 26,646, nifty near 7,800 as markets resume trading after 45-minute halt amid coronaviru…",0
"alright. i think the 8th time's the charm...c'mon, guys...p & ove 466.85 this time. aap =^.^=",1
bac ike i told 11.75 in aftermrkt = very good setp for tmorrow ! :),1
wholesale inflation eases to 2.26% in february from 3.1% in previous month,1
tm - ahhh! stupid prelim results! sho  but wanted to add puts before earnings...,0
goog glasses will definitely give aap a run for their money...,1
app on a tear. great sho -squeeze play.,1
"user we should see again 1.35, and after that my exit 1.43 csn",1
deck about to give some major loving?,1
cie seems geady to go south,0
pcn - long entry,1
bac p p step by step... esistance 11.65-67,1
"zoom long .76, looking for continuation/momo",1
oi buyer scooping up ca,1
infi from watch list gapped over line - vol just 5% of ave full day - watching,1
"fod should see a solid move up tom, system predict nice green candle.",1
the last two times i saw warren buffett he told me to 'catch p' ....i just thought i was slow! .... ahhhhh hnz,1
"spring usually brings a huge pickup in economic activity, but the novel coronavirus crisis is cutting that sho . my latest hâ€¦",0
gevo pullback on very low volume. all dips should be bought with a stop 1.75.watch for next leg up,1
"virus-related shutdowns have reduced gdp by 29%, with 1/10th of that attributable to 3 counties: l.a., ny (manhattan) and cookâ€¦",0
de 5x vol many people gonna lose their butt if there is no buyout,0
back in aapl,1
cjes c&j energy: ook for the pward trend to continue,1
"aap plus another 26 billion in off-balance-sheet liabilities, mostly contractual commitments to buy pa s from suppliers.",0
amzn but but but.....yap yap yap,1
"dn mtg, anyone thinking of sho ing these names?  these 2, specifically, dn seems to have a history of huge spikes up and then collapses",0
global markets extended gains amid early signs that lockdowns could be helping stem the coronavirus pandemic,1
obligatory monthly post of ma's 2010 uptrend. february 2013 update: still going.,1
cat bullish macd crossover.,1
swhc will continue to accumulate more mar 9 calls on any pull back below 8.10,1
market wrap video + additions to watch ist  including: aeg cam dmnd dc ft sfy zot,1
user prop_trader user --- you have the january affect of new inflows and new money wasn't going into aap clearly,0
watching gs closely on today's trend-line. has been leading spy up and down.,0
anf - si overbought small position puts.,0
hek still waiting for the breakout above 4. 10ema is suppo  down at 4.2.,1
this market is rollling over folks study 8/10 days green? with momo stocks leading this market lower aap vxx,0
msft gap close. continues base. si rising. nice : pickup w/ stop below major suppo  & 28.22 pt.,1
"ed weekly triangle on pby,....net profit  19,140.00 (16.48%)",0
hpq nvda qcom umored hp tablet could use tegra 4 chip and android as its os,1
"user hpq that double top will be taken out by the close, watch and learn!",1
phi our software auto sold this one so we are cutting our losses on this one at -5% on the trade.,0
bac sho s better make a decision today... #obama will give another push for continuation tomorrow.,1
coh 52w low...,0
bby good push back above the 50 day after some consolidation.  i also like: cost box mnx others:,1
user: cbmx long 4.90 -4.95 play thru 5.00 again - selling half 5.20 raise stop on rest,1
"sanw read thru eps and cc. nothing fancy, just steady execution of a plan. the best is yet to come. some patience required",1
user: cancer trial sabotage who's going to jail first. who worked with saboteurs a fbi will figure it out. pphm  dndn jail time soon,0
pzza sold off big on high volume  the close.then they announce a restatement.market rigged??nahhh!,0
geo  looks good above 33.10,1
"fcfs q4 beats on top/bottom, guides full year below estimates. evs +24% yoy, net income +30% yoy",1
"green weekly & monthly triangle on essx,.....net profit  18,664.75 (6.81%)",1
"bby trying some sho  here, high of day stop",0
amzn is another free money trade for today. we will see where it lands today at the close.,1
"green weekly triangle on fnfg,....scaling at 8.22",0
vhc could fall apa,0
"amazon breaks 1,600 (adjusting for the splits)  via user amzn",1
ta nice move since sho ing at 88.60  will carry overnight.,0
ooking at a 10am revesal on app. will go back to 2.00 level soon.,1
sgn time to book some profits. more selections at,0
new sony pre-owned block tech patent unea hed sne ... 50% of gme profits from pre owned ..last one out turn off the lights,0
"px - ong  11.40 - trailing stop  19.13 from 9 prior stops of 17.31, 16.69, 14.17, 13.14, ... 10.40 and 9.40 -",1
k is closing lower slowly with greater-than-average volume. be aware,0
de approaching next level to sho  back lower - 61.8% fib and old,0
"qsii getting close to the big gap above, si a good indicator here",1
bac still see this getting back to 10.50 possibly lower when the overall market pulls back next month.,0
student nobiano  made 14% roi on a bt trade. great for you sir!,1
new post: amzn is still in the grasp of corrective forces,0
#hammer + #wedge worked out from last week y hov to phm itb xhb etc,1
"amzn snta ana all ripping today, even x setting new all-time highs this am.",1
"affy oversold.  etter is precaution, not a death sentence.",1
demand for breast implants at all-time highs - good or bad for economy? agn  old wallstrip too,1
sev needs a little bump to get it moving up again.,1
"sd if you think you have not gotta a fair shake from tom ward and the board, let the sec know about it, #corruption",1
ford will perform well due to hurricane sandy's destruction. f palladium will do well pa banks are a buy picks are bac c san gs,1
cien for a sho  under 17.11,0
user: aap barclays price target for apple  is now 530. says decline is b/c it might make only 30% profit (40/shr!),1
"twi added to small cap 600; 24% sho  int; cheap valuation, though growth via acquisitions e 2/25",1
aap 20 minutes till europe closes we will see if buyers :) over there or sellers :(,1
"although sounds random, when aa is down on earnings (like this week) spx down 0.62% next mo.",0
fs  over 158.00 or 158.63,1
spw the dip that refreshes 12.63 ga ley target on 6 month daily 3.90a 9.12b 7.41c 12.63d 1:1 14.62 1:1.382,1
"es, s  pat two, update",0
user: nti buying 8.80 -8.83 - bying moe 8.87 -8.90 - magic 9 test,1
aap now  400% (glass ceiling  434.5) rejecting both 434 and now 432.5.,0
"morgan stanleyâ€™s results fell just shy of projections by analysts, who had revised their estimates downward as theâ€¦",0
after-hour most advanced: opt mako fod gnmk jds ege amn px aay ddd sv pm bks f,1
"heard on the street: for the next several months, consumer-price index data wonâ€™t reflect the drastic change in conâ€¦",0
cat green to red soon.,0
"yhoo  sho  term buyers speculating on a nfx type move up are fleeing here. ental traders shaking out here, long term investors shud buy",1
"vvs working, peeling some off here",1
nkd just delivered the knockout punch to the sho s still fighting this beast,1
gevo taking half off 2.29,1
aap ahhh my favorite sho  for weeks now -   building cause for lower prices,0
my   over 28.25 or 28.50,1
nan spring loaded (ascending triangle)  si strong here.  20.00 now key.  others i like: ax ddd (macd) vmw,1
mcp bottom at 11.00? strong esistance. nder these level...sho  breakout chance.,0
rupee edges higher to 76.11 against dollar,0
wow tv is underrated and underloved....looking at stock prices i am sick that i missed this hate trade in 2009 .. cbs dis,1
gw  higher volume on the way down as the news pumps the stock up doesn't sound very bullish to me.,0
", es,spy, ground hog week, distribution at highs..",0
user market esearch po folio's ook at ba flying into the wind now~~ more to come!!!! ba,1
user: aap looks like 419-421 is bottom for this week nice to put that in the rear view mirror!,1
new buys today from watch list all did well  nx 20% sons yep  bcei  gdp  ay and sqnm total triggers this week 39 - a big week,1
enoc good sta  like it over 17,1
apo - eversal confirmed with increasing volume.,1
stt nice breakout last week.  buyable here and add on pullbacks to 57.50.  stop set at 57.31,1
bac will add more if we close above 12 today. aap needs to take out 465 to attract more buyers.,1
i think its a great level to long tivo after its pullback from 13.5 to 13.0,1
xco  6.50 wilbur oss has a stake in ng ga gaz has done well taking 1/2 or all maybe resistance 4 possible swing trade dgaz biof,1
gdot making a new higher high. macd bullish cross + obv trending upwards.time to fill this gap.,1
czo had nice up move looking to into sqqq tqqq spx spxs spx sdow po to straddle options or swing trade oi prices up gas up,1
ana getting the breakout yest and holding up today. presenting at jpm conf today at 6:30est,1
added more shares of actv,1
schwing! bingo nkd can i please sell my feb 8 115 call that i bot earlier for 10.50 now!!! #gamblingaddict,1
user: mr aap is going to have to stop hanging out by the pool if he is to make 435 by close. all she needs is one fat finger buyer,1
deck pulling back for possible good entry long calls i like deck130216c40 at 1.95 run into earnings,1
"goog no traction,no vol,  3rd day lower, last option day of the month... flush?",0
coronavirus crisis: global stocks crumble as more countries shut for business,0
one of the youngest ceos in the u.s. oil patch wants texas to mandate lower production as the coronavirus hits crudâ€¦,0
"bought a little ftnt. after all these hacker attacks, i needed some cyber security in my po folio",1
bto amzn feb 16 210 puts for 1. olling the dice!,0
scss usually likes to make a run to 30-32 when at these levels.  bought feb. 30 calls for swing,1
"gmc still sitting above key suppo , may test fu her but no damage done longer-term",1
aap wow my god,0
goog  ?qu? esperas para caer de una vez?,0
one of buffet's favorite banks. cup with handle trigger of 105.02 mtb,1
"tight consolidation above 9ema is quite bullish, so i'm stalking sii for a potential long entry",1
this could be the last good chance to sho  amzn,0
big freakin ht to myself as cee was the ony stock mentioned in  my dec12 video as a breakout stock for 2013 :),1
po is perking up again. very strong specialty chemicals' stock,1
da volume decreasing looking for sta  of the red bar sequence,0
"aap looking to take some off around 429, should retest 430 on this move",1
ebay breaking lower since sharing with those on webinar last week. hold on to your winners,0
"yes bank to raise up to rs 5,000 crore after government-led rescue",1
isis looking for 16.30-35 next tgt,1
heard on the street: booming sales at supermarkets as well as e-commerce companies such as amazon will be pa iallyâ€¦,1
"fio ioscale announced today at open compute summit for hyperscale & spinning disk replacement, another game changer",1
"the us dollar is the world's unchallenged reserve currency, and the fed is the world's de facto central bank. during the curâ€¦",0
gm looks like a break of the 3 month trend line here at 28.40,1
"whiting, one of top drillers in no h dakotaâ€™s bakken region, is the first sizable fracker to succumb to the currenâ€¦",0
another week of very high jobless claims means that aprilâ€™s u.s. unemployment repo  could touch levels not seen inâ€¦,0
my setup ale s went bonkers today..one of many that got triggered.cup+handle breakout in pfe,1
mwiv looking to go higher.,1
bbg sho  14.86 or wait for 14.79 break 02/04 low,0
small weekly put position in nfx here,0
holding up nicely in a weak tape. someone is buying today. i think axti might see 3.2 to 3.4 this month imo the buyback plan wo h 6m,1
"many of the millions of restaurant, hotel and store workers who lost jobs because of coronavirus shutdowns are enteâ€¦",0
espn 30 and 30 is magical.  serious family ente ainment.  the future of content and tv and web is so bright mixed well dis,1
anad looking to break out over 2.70,1
"ibm and goog earnings beat, and spy barely budged. ooks like aap needs stellar earnings to keep bulls raving. more than 14 per share",0
vvs at the highs,1
anad on 2.14 aunch pad.,1
jcp = 2'nd biggest hustle on wall street. 2'nd only to shd.,0
"eal estate on fire this morning wit gy and z, z only up 4 since the open #newmomostocks",1
"54 sho  ideas to prepare for the next correction,  bid cox sv gd fxe pb wtw hf fcx cf mnst #prepare",0
csn did not catch the bottom but bought some on weird dip - hope that manipulation means good things to come,1
gmx bingo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
kkr waves a flag of caution over damage to its business and investments from the pandemic,0
aap daylight savings has screwed up the european close.. still 1/2 hour to go,1
mck  over 100.05 -,1
ebay management should be fired on that comment alone. what were you waiting for knuckleheads,1
gmc headed to 37 bombs away....,0
added to my aap long,1
bc from watch list triggered on tuesday its move today 147% volume - above top b band - set stops,1
user wouldn't consider it until >27 minimum cf,0
swy - 30% of float sho  and breaking out - ouch,1
i am long a little payx waiting for a breakout. earnings march 25.,1
weak listing for sbi cards; shares fall 12% at debut,0
m settling in with 27.40.,1
"ed daily triangle on cytx,....open ong and sho  at 3.38",1
emerging markets have rushed to tap a flood of easy money from investors in recent years. that is likely to put bonâ€¦,1
"must follow the young man user: amzn the data company, not the retailer.  a new post by me.",1
mcp new 52-week low here.  eminds me of coal stocks aci an cf wt bt jcc,0
axti sta ing to look strong again. 3x avg volume. first upside target 3.6,1
aap broke trend,0
that's all folks cf #cliffs natural #h&s says much lower #beep beep!,0
heard on the street: microsoft uses both intimidation and imitation against zoom,0
expe looks good for higher prices,1
"brandon !!  actv should break into the 6s very soon... nice breakout , just needs a little more volume !!",1
wall street by the cha s: the dispersion in gdp forecasts has hit a record amid economic unce ainty,0
my nkd estimate was based on linear extrapolation. beating my estimates means they are actually accelerating growth,1
hban huntington bank stop loss in 6.96 ater beating 7.03,1
aap mo is to add it to the dow --- 4 for or 6 for 1 split,1
aap doji being put in on 60 min after 7 down candles,1
vng - taking an overnight position for few days 3.30 - looks prime - someone accumulating some here - for something,1
philippines central bank cuts key rates as covid-19 disrupts economy   via,1
hznp looks to be setting up for a breakout on volume,1
gs  out weekly c1501.04,1
aap climb 525ish then took a small step backward - wedge forming. breakout is imminent.,0
xray   over 41.00,1
aap & goog it is all skynet trading right now lockstep 3 pm it will get exciting again,1
dn will try long over 3.11,1
hd breaking and holding above 70 for new all-time highs,1
equity alpha: ike ibm on break of trendline resistance at 203.50 should retest earnings high  207,1
"mcp testing highs, stops getting hit~",1
"ed weekly triangle on ams,....net profit  26,135.00 (38.40%)",0
user: aap is there such a thing as a long squeeze? if you have a tight covered call,1
swhc now we need that volume,1
cm insider sells 1m wo h of stock every week,0
"when 40,000 italian fans gathered for the biggest soccer match of their lives, none had heard of social distancing. two weeksâ€¦",0
aap #4 is not used in s. korea because it means death.  so 444 is kinda like 666 in korean,0
im long athx 1.34 and d 10.02 - .26 dividend paid today now unit cost is 9.76,1
lnkd pulled a nflx topping out so far at 146. day is still young so watch this pull back,1
"aap still looks like its in trouble to me, no sign of a low, so remaining bearish #elliottwave",0
"goog much better positioned than aap.  does not rely on hardware sales, less competition, search monopoly, better vision.",1
people who had the guts to invest in stocks during the panic in march 2009 were rewarded for years,1
"for the second time in less than a month, chinaâ€™s central bank will free up more cash for banks to lend, pa  of beijing's eâ€¦",1
ft still buyable here with the rising channel as a stop (69),1
"user yeah, i have to think aap is an underpriced value stock. ;-)",1
"exact reason why etfs are safer than individual stocks, news kills a stock - trade ko not cf",1
wnc consistent pattern of new highs and sell offs - next one looks like the selloff,0
"v looking extended here, could pull back 15 - 20 dollars.  strong company though, too dangerous for me to sho  me thinks.",0
pa 1.42 has pulled back quite a bit but due to sho ages of pa and ppt this has a great long term outlook along with swc,1
why would anyone buy ax's overpriced services when there are many more high-quality alternatives that essentially cost half the price?,0
"ocz pleasantly surprised that fio results did not affect this one more.  shook me out of 1/2 my position, but still bullish",1
mea si macd and kdj are saying it's still not time to here. monitoring stricly for an entry point lower,0
user: amzn over 263 has a measured move to 307,1
seems like a good time to rehash this post about working for eric efkofsky...  gpn,1
"oabc - ong  16.55. trailing stop  23.59 from 10 prior stops of 23.08, 22.80, 21.16, 20.18, ... 16.74, 15.90 & 15.25",1
onvo i think we're all waiting for a little dip ddd was a nice entry yesterday oc apr 20 call options a few days ago at 32 strike,1
ddd split today and stock is down 12+% in  33.25 its cheap with growth expectations at this point imo nice to dip your toe : on vxx spy,1
cog rolling over here...  think it will lose most of this move today.,0
csod conf call: ceo: feeling good about our position and good momentum coming out of last year,1
mea when will it will go p ?? mmmmm,1
long some ment i like the cup and handle pattern. earnings aren't till late feb.,1
gmc weekly dead cat retrace done on no volume - bagholders will bail en masse,0
"user: why curse goog by raising target to 1,k? (currentlyaap is trading at 1200 fyi)    stock price = dick size (or lack of)",1
swy option bears buy puts betting 500k on over 10% down move,0
aap break of 453.63 should see retest of 435 lows and lower fairly soon thereafter.,0
cien under 17.11 it is a sho .,0
"big move in bonds today, 7 months high for 10 y rate, still going lower here zn_f, could get truly ugly if good nfp number in am spy tt",1
new post - i could have peter ynch'd this stock  md,1
aap look at this channel hugging 444 for last 2 days outside 1 big pop and drop,1
"spy ncle ben needed to spice up things a little. aap people were bored, wake up now.",0
hban breakout today,1
"nfx 10days ago gave you 10 sho  then orange dot buy called for 10 up ,done ! easy as streaming",1
jet sold +9.22%; taking profits here,1
ko #axp wfc ibm - warren buffett launches into another giant hunting,1
"intel earnings - capex & mobile matter not eps.  i mean, is the pc biz decline news to you? intc hpq aap de amh",1
markets likely to open sharply lower,0
"vng w/ macd turning up & above its signal line, vng could post a nice rally from current levels",1
sev nicely green on red market,1
ong cf,1
yhoo sho  interest ratio is skewed because there are less shares outstanding since buyback imo,1
"user: aap up 3.91 goog down 3.98  really guys? goog going to drop hard, aap going to pop, almost 2:1 stock price diff",1
skx q3 operational cash flow negative 60million. 80million decline vs.q3 2011,0
aap aw of attraction & newton sem to win again,0
sho  ht under the 200 sma stop just over the high of the day. first target 53.95. second target 53.21 gap fill.,0
twi at highs not seen since september,1
ks looks ugly to me. a close below 106 and its headed below 100.,0
cdx long 7.72,1
â€œbond funds still make sense.â€ negative rates wonâ€™t change that,0
"sensex ends 1,628 points higher at 29,916, nifty reclaims 8,700 as markets gain nearly 6% after four-day selloff…",1
oy o'eilly automotive inc. option traders making big downside bets selling 27k calls buying 17k puts,0
goog sho  738. think they will sell into the open tomorrow. would be lovely and same procedure than every qua er  :) good night guys!,0
ove the price action so far considering the tensions out there and volatility... goog and nkd strutting (long),1
"millions of jobs threatened in retail sector as coronavirus hits sales, revenues",0
isis - with continued volume this can go much higher 13.22 to 14 is easy for this - it has some big green moves,1
sma nice,1
wen in 5.65,1
gv of new buys this was the largest % gainer today - also was a fav as it was a pullback reversal,1
user bac we are seeing...,1
c daily (see notes),1
bac euro-zone gdp plunge stokes rate-cut expectations,0
i wonder if affy might go bankrupt. or change their management. i mean 85% drop in the stock price and now a lawsuit.,0
hpq my 17.50 calls are happy now!,1
dgit long for 10 crack at 9.97,1
aap will pin  450 or bellow..,0
"bac hawken has a price target of 11.50, estimating the company will earn 95 cents in 2013,",1
spx compq ind cat aap wall street futures were unchanged with the results of caterpillar and the threat of fitch,1
aap positive close above 530 today is bullish. i'll be looking for possible ong set up.,1
"user: bt co os en peabody energy si cae bajo 25,40. stop loss 25,76.",0
keep an eye on sbx for possible intraday bottom at suppo  on the daily. ike stock if it can hold,1
"look at those last 4 candles on jpm, this thing is coiled so tight it's ready to run again",1
crude oil hits 18-year low amid coronavirus-fuelled demand slump,0
hes decrease volume now and a red bar will send this back to 57 - 2 points to be made more if goes higher - patience and wait,0
