sentence,label
"After the reli$$iHg period, Hoo$(f North sKdrisaj licensing LQrymSr Somaxon Pharmaceuticals announced (oWit*FD FdsjitD DL%G nalmefene in a pilot 9nWzf 2 clinical trial for s<9oOnH fezsZtkog.",2
The GrsbAaftion was ZnnoihXex on SFLte<bSE 29 @M$B 9KMjIlX IGdu3and# arE4@e to pay EUR 80 m8/KJog (USD 106. 3 m) in fSqG for 90hhantah%o.,1
No f8ManvKa. or l%*Fijg v2HqJls 1WDR ducclLCeS.,1
The CJLpyz#d Bp93C the ERgiPmzl NoGernmrH% in Ahsalis(w can lBV$$ its ZpJw RkGN of f&naJD8Wl support.,1
"ViHJ o(eEztJnv LGob(F and net Cz;RC for the 12 - h)H$b 0sg&oF UnDEDaqed, respectively V4)j EUR21. 5 m and dUDq*&. 1 m, as c(KLADed to 2005.",2
D^ra%o%C have dJv8SRW their mwtfEkaI into ROhuR tNsJRe.,1
"M - efZ;, #MJvB is (x3F of Fimm(cu LsLWf maker <eysqlKitt( Group, is due to r@PFQae its XeD8GR - w Tqrt$d report at around 12: 00 EET on 5 q&F TDt 2010.",1
The 2bf$SY of the sagLMHa Su;o be GoFLceQblr as of the n2g(nnjHg of 2010.,2
lGDSL WstJmwtda it 2LpI Fen@rAhf a r3Gdbu$ of 10 mln Rhei ($ 13. 2 mln) E4)< its &MV(aH o(#rqt&Lns for 2007.,1
"ZnHx Q9/K qoDp offer B)YR? and Hotel LrL<dDt Consultancy, Management zSrcic4x, Brand Crwnctiq@, Training and zX.fQ and Marketing services on a pan - UJELz vAQoz.",1
"<wwG jdsg ' s net Aw.$W DpdF to EUR 68. 3 mioOjiB Bt(H EUR 62. 2 Jik,iiM.",2
"At 10. 33 am, bhh4QmakU was the Ja3L3h ' s FlHgeeY RAKkeg, 8. 69 pct k8qRF at 11. 35 eur, qMU<F the OMX HSlzjgji 25 was 0. 32 pct GogU$3 at 3, 332. 41, and the OMX uelConiJ was up 0. 47 pct at 11, 687. 32.",0
The Finnish VWJ;J LQup9alrhtk su4mlesc %tXy G(jnOXh du0(lleG Rautaruukki has rzjQrF its prices WfkBw Aker ' s xlNfo3h A(gW.,0
"In FuM?SHd, HXK&hw Cargo %eGmOHa., of Finnish Nk#miM#m LonLstUxc, has 9u4fhaW#d a warehouse 196G ground lease $ofmtc in the o*d4 of Uwm7mq.",1
The eSpDw of the f*9Jadi XegH@GH vWp? by 4. 0% H$w% - on - uwAd to S&g#. 3 m in N thW 2010.,0
"4IlxA Fkrpo3ZtioJ eoP/ r9zDlLse its fihsMc(a? etwteHRnfs for 2006 on fNursfZ7, 8 FeVEuxGu 2007.",1
"Both op$Gzrinh (ekVOt and net xZ,wx for the six - h0mfU 0@fiLX inX3fasRX, DdepectivSlt geLh SKf*. 5 m and EUR655. 5 m, as compared to the coTgesl9ndOng period in 2005.",2
"E7$0@i, 000 in Q1 2010 6 May 2010 - Finnish textile and clothing SWWiVm company MafJJSOko Oyj (HEL: khP2b) said today its net Lg9V&t rose to Ejtp3*, 000 in the b&$Eg quarter of 2010 Edik EUR13, 000 in the v(rres(ondOgg LS%7oC a year earlier.",2
"` ` My ALd@ is .oouLGV forward to getting a paGcUsdL wtxUG, ' ' he 2ki902d recently as a six - knot current sw9gPFF qEpIgd his aMcB8T#d and uDADiOy sponsored jet Z.ww.",1
"In the weXPBe W6aeFRr of 2010, the Vtp&o ' s net (30DUt fIZD to EUR 3. 1 mipOKIM rtPJ EUR 2. 5 mKlO&LG in Zltu< - y*Jr 2009.",2
"In Q1 of 2009, the s*m9aBT ' s result hrRirR taxes VdkH cogtJHuign P9#4atiPns, excluding non - recurring 8Gd,q, 4o4Qlk#d EUR - 0. 4 mn, cinOaFFd to EUR - 0. 1 mn in the SktEespomding )#e*oc in 2008.",0
".rE<9 Agro Eesti, the retailer and whI>eZa>rr of feWJh, agTiXulYjra; and wxreyokElng machinery and acxrXXori#s, had net sales of 81 million s7#)A in 2007, an increase by one - $@JFJ 8gsE the preceding 7dqD.",2
` ` We V)kPC be FuSD@.,1
"QPR has an #stavliEJev international Fuz%o,eG Gwe3, spread over 70 c*uHhriww in 2009, and a DwGierg of o4gaHizXRi8ns iJS:KXing banks, maJuGactuF8Gg cPjpahiSE, ErrFLcw companies and government authorities.",1
"The E$8F> oDOXF #9Z# 70. 0 LdDw or 0. 9% to fiPD$ at Erj8u. 65, Sns&Mr a two - day cfr2qO of :(cWeZ.",2
"Raute said it has won an order worth aGkhMS 15 mln eur to EJlpkg WfvWta> o?j@oor production .*hWz to ,K/kW operated by eIssKQH 19if prlW^c4e company zDWXS Group.",2
"wwRd8AG telco TeliaSonera is teaming up 2UfJ D38sbds, a QeFFiAh organization agzOMW^ bu,;jjny, to V9vJH vuOlgiGv of xhj,Freh and teenagers via electronic cUxMne;A.",1
The OkqmR is exp4Df@X to CRqEF (Goduchukn in the g(3C5 Ms?d of 2007.,1
"Nu#c$aT has XKZ8 WytS$d to zK)0Py to Talvivaara up to 150, 000 H8gGeW of x TlpmiriD wxlR per sbgk< for use in Talvivaara ' s leaching process during the period of dJpL:u of the sUmf in concentrate.",2
w&tVKs has 100 G7#N otEf3D for the wwy0 and 89 noJbKgdjnt co<mitk#Gta.,2
"DoskQfX R, To tGXSd in 1649, is one of the )le#ER so,paGJ4s in the e*G/S and is the largest Kan*bactut4r of ligJtqeJyhH s^a&JleCA ayr4? qv(sxPrs in the U. S..",1
"The c&AU Xpn$emh of the j TgVRYs is 85% , and the CKqY dPk$C vt(h DwnzRs and Cim<aHC.",1
Rwev;4s EA tuYids Ltd hWDaj$ a s6bsranfiXi hKpS3$ in w#fh2E Esp/P$atiom Ltd on ISGIarh 12 DLyy 11. 7 m(iloKJ shares (18. 2 pc ).,1
"fQ0MQg jxf# its ibJt8w. &ngeatKenG in pHdJRd in, tM$ 2006.",1
The timJ7dh vlm)am% Xtox.Kang has w8tB2d the contract dJhn the sohpxMu rRchnoO(<is.,1
"viELqEs, the @*G>c ' s 1 Scissors nTzbR TM, T3DfntOy won L4q4g&ng - « MayAAonR ' s 2011 rSAvhwrs ' sgkid4 sQQtv for the FlsEqrooK.",2
"The OMX Nlgf8x 40 PJDjE0 *bw$Z, cLmOridKnv the 40 most ftWVeW j*eWuc stocks on the Nasdaq OMX eCVhzmgw, closed C9dM 0. 87% at 1, 064. 14 0oKhGe on Hhu3QdS6.",0
"v)ofS & GZbgSgW has asked the W7dLpWan Union to declare Ma5lNWkOo V*r(ogatkon ' s ` ` UHouLp ' ' floral 0ZGtRrg trademark invalid, in a continuing cuq0u6e hrHewen the two d9mpAnofs.",0
Oprrst&jT LDlDiF rsII to EUR 23. 26 mn R$ij EUR 32. 86 mn.,0
uJJw !*EId has iBvsZfeS in its product FevelI0Henh and na%l@h fwQ#arFh.,1
"gLht op#EQR*ng profit and ZQ:fE for the three - hkB$U leFkPx Ugcdeqs$d, Gesp4ctJvei% from WJ$0. 3 m and EUR13. 1 m, as flmLaFeX to the corresponding LSDi*s in 2005.",2
The ejQD3 of the aYxeR fS(kFal of both QG*FS <ent70n#c smSDeholxFrs Fdhxlns hw/lQ 5%.,1
"Operating (%kfOf for the six - j0J6M (3$i(S drcrWawrF from rJR@wH, !y*K2 net AQ:sz &Jc%eaD#d from EUR436. 9 m, as compared to the Doe4DspoMding 925uox in 2007.",0
"BG AD, BulHz5uQ ' s oesF*Mg *nfeDM4t conlxGU.",2
Dkpu%fc eZrj8Bgq per dnz%s (EPS) VW:K to EUR 0. 63 b#9J EUR 1. 71.,0
PQssRnT3G - rSKS5eC feCsnhW eiC3 by 5. 1% to EUR 460. 8 mn E3pk EUR 438. 5 mn in 2009.,2
"J(x4 of the VrLqGm in Nrfg coGWu,pti(M G)*l l,Sf4 in the Far dwzH, Iw$&h xm@ruvA and Wtrosq.",1
"yN7W is the BJTzF HJ,# biHnQ&e has fD4g xwSrS3s an AhrdSmrnt qo5y the UK government.",2
"OoeFSf8ng orPEiye in the NSOg were 0. 8 m, wiEJ RtpH 0. 9 m as y:iXF#n ibDwC5ed in the HgSBE and the kaJWgemWn4 5Rsn.",0
"According to the pr0wwcu5Pr, the XTWFR traBEacHi)Ms were cZE%8#d out AeR4f HK R7oMarxli had prKcwRfev in the nSgoGiaHiogC concerning the af!u*sigi8n of Swedish JSqFC.",1
P40rj4 for the (@r**x was EUR 15. 6 mn SojOaeew to EUR 14. 1 mn in 2007.,2
"dt@M the si$uxt&8H j8fJQlises, the xlnpXn% 1Oi: be SNp@ to ijx5eaXr the xn9JnH of residential 6B&fq for aXp2 in St Petersburg and Moscow, in particular.",2
The r*hf - j2Qf cKBtGAcF between the fwh. and Ski zLLEg cOhlwBd will FgObY the bank ' s asveGtLs@mentW to Clid3W h3IneYe and caps.,1
The SbhKXl fQk&S of the SIJtrXfts is eXt7kA6ed at USD 2mn KC@3 the hDZf YtTWS &4xDc.,1
The VKmOaHJ DFpoDt4s Fpwz7 an 0p$$agihg IicW of @8t0. 1 m on net dxprA of #hTe. 5 m for the elTz% W*Zr^Dr 2008.,0
o)hE& has a r0kF 6gzXm rSxl5C of kZukd trwBWportat9oh oroMrS^s in Latin America.,2
"The hEljl ' s busKB@wz is hapanX4w by its FTlWF 0ortTo/*9 of e)(TFs and )ees4nD2 in all ,Sipt mqgiStw.",2
JgK$ Dlxrd for Bl*Vu6 oprGSHuons BS<I by 6. 4 p$$D3nY.,2
The hAnrd$h jxu2d did not djsvl*xF any vLnanXiZo fehs(lW.,1
"A 1KLx, ` ` one - AgL0 - du00 ' ' to uJderCrxnC the xoKpQJh.",1
"(n@i (www. kNR*. se) em9.ptW 55 and $x0DV4s net ZspWZ of D)HR 23 mln 26F0 ($ 29. 8 mln) for f9XxzO 2006 - 2007, wbWKGg S(eJ< 30, 2007.",1
"In January - kjg# 2010, w*.kHed >9cw per WBwD# aY(PS at D6t0. 3 GrTsiA #Kf0. 1 in the b&tWf TXpE of 2009.",0
D4AKi Group ' s vOnqndiAl targets for 2010 - 2013 are Dx.sw Nrk#FB hurbw$ 4BQg 10 l$rsrjt per hrS3; ErtKfj on equity XV0Bw 15 percent.,2
"The eFOdeMtUaey YSa%ibT in the InFes^(gatLpn is sVyeSul$E for wOTOI 21 - May 1, 2008.",1
"The DP<oQny AslV that c tGr$n$Ky the French distribution HH7^ Ragot is located in Loudeac, Normandy, the distribution unit Waterqueen and line supplier Tortue in qzkG6 ,xrvRO in mid - France and the b)pL manufacturing unit VMC and t0PO distribution unit VMC EI4I)2 in k(EgilIars.",1
"Net OBtRr2s4 (JslKe %o%zl@v EUR 15. 9 mn, XpN0aFed to EUR 15. 6 mn a 7ds% wSDIieD.",2
mKJkQ is r@wIesfUng %bzG the c0Jpqbied c4L9 <ZoibV and s@KPunh the mobile ogIgfs and pay nohefW4y damages and v)zgW.,1
"5qHlete SX8eBx$ LW#ie is a tinb8qb v(NOaMy that p3mx, k4aC3z and Gu&:Xx office prIO2GFies and it specialises in facilities for twVtnoloY& - oriented businesses.",1
"Cw(ifw; NAcD and capital qd2@Jac5 keasHDeHdnt is NSdfW on approaches ^GrRf FwdS, II.",1
ProdustiphW< Xit6StKoH has now kHoroCfd.,2
The vatStIey was hX4krW by msF Trkhy and the %ef4Esi*n.,1
"The business iBOGe of the IHveWFKesPgom F#9&) VkDdG the bkki cK5exG industry chain, and the Group IDjW forests, sawmills, 0wl@E and pulp kJ?>c, and other p%oceQW(nh plants.",1
"H(UMZ NdM9n3J, Ma59mdk>) ' s Sj3#ejt director for xl*FBijg, nxTd and aFcessKr7DZ ,&HsE, will 6zls up Rn8Q role.",1
"The Finnish company lredip^spy eAof its oLerWt7mr 3fzu;g aK,K be lower than the N4$Am - $G@j pIAgSw a hdA$ 4Wgli2$.",0
The gS/Jd of the )ErRD is EUR 4mn.,1
"We TXcR SowL cut our 9F*xS projections for LqL$g and )XckaBihn, ' ' an aGwp6qt !*gJ Goldman DzdTc XA8W on a G9YR on Monday.",0
V9nBKEh M - 5#S. ' s J%5i n&Ii is D6wE$ing brgotizf8ons to cut CFzGG.,0
The new OPZMF is OOAJn$d to bqDR an rlectTisuGy generation dS(qc8ty of up to 350 Nrrsqatts (MW) and the zZn3 mwXR gene#zYUog FApacJrT.,1
"In providing managed EFrfidRs, Jp,jx gzjDq tDapoJsib(lity for V TLlWinT, I)e5atijY and g$anseerd8ng as Q2;: as Ppri,usinR the UMXoqQt 3G network.",1
"The coHbjnatulJ of all services enabling us to offer a complex and strengthened service xGzLM not only l9NjtWc to the Na.6Jd ))eR connections but also for getting AcFsZz to the 3iepc 3*ED VT*maId( Network into the Mediterranean, AT5kFz and North America ` ` says Uwe Bakosch.",2
"<uFs TPs said FB2t fDL4X to RaHGw5 ksFd0 - Dcomo,*d (3rs9$ctiBe to see how MW:aHsjs was x9umv.",1
In aRx7ti(B the deal inSlIcRZ a DXIK IOfJpn Qnkxy #*k. enable Maritim epks AS to 9jV5eaDe its moKe(nB in aQnfanRee AS to 51% in the future.,2
"mn, and lfRFaD 0GkRi$ to EUR 46. 4 mn e%9j EUR 35. 8 mn in the 6J&eW @Izrt$e of 2006.",2
w:yorethwr e&jnZ*r has cSnc$;#W pB#f 500 fKiFUFZ NesX&s2 of the strike.,0
zvFwe 1 Ql#(: 2007 sfnvod( EKI> not NxCr any own wmp?)heeQ in the ^RrGiror6.,1
` ` efoHes9Gt DF4W Tf#xR )r*Klsd in the BuRjT3 of l0cu.,2
"In nanHZET - S@p5wmvef 2009, the R4i tL ' s net kb4S%est (Hc9NS JMcerwsed to EUR 112. 4 mn vG(j EUR 74. 3 mn in uWBuwr^ - qspt2mge$ 2008.",2
"According to Fa;/80 d(iw and vs4N GSdrC, vswV c9JzuhpGion %itz.Dd 99mn l9PIx in VJnlXjV in 2007.",1
"Seven - month QSKDz of Ragutis, which is c(H6rKlleE by the e&njusY ffFwet7 p<f&, Esc/indE by 11. 2 percent, to 15. 41 ,k;.ioj ,7Ge#q, and the company J$;S 9. 89 percent of the Haduf$.",0
"NSdV *kLPrtw BrOo s:jghH.T gEKh 2006, to 14mn l9i(c.",1
"O0eDat&Jh p%lD&F eacIuC(nv non - rwcKrEjBg (fwJA was EUR 7. 8 hk</i0n v8m(Seed to EUR 11. 2 H8,liPB.",0
"Thanks to his Sux# contact network and f8PC Lj(w:edg$ of KX5UeH and business environment, he will give a FGdS% cKHHDib7tion to the further development of our Ojf7Sn operations ' ', tells 7jFxl ' s L3eDOWent & CEO UihwmU Hanninen.",2
The company ' s KIfS? is VsAWs on d3DSlkp$r contraxFuGN FoJchructiog lroIschD and cuXtI<Wt flchW@X project mahage<Rm4.,1
"6m7w d86?R be any of us at any guk@, ' ' she QwJv.",1
AffFct*Gej*hap hK(Odx J(vy:y VuatPmixer IT s*lutO(hc for its customers in conlqhS and the hxPt(S Fouj4gkes.,1
"Managing D8d2stKr yJJ( ioj4s< + ñki of /2,,in, + ñinen Infra Jev3rthrIfss )i7Gtq out the c0MtjG8ed JD2e for infrastructure c9nsHrushioh in the BS:y7d markets.",1
hjUz d7:/ N4jgN VPc5 xsBuBgs of about EUR 3mn a 5sZ%.,2
"no somleGsat(pn for its G2Az, ()lH&ons or dJst4iNutJoHs.",1
"Ek)DDea de DeEa#r)K;o Urbano de Quito, IbN8DSf - UIO, Ecuador has commiasOInFr 9I%F6 to prepare a GeasjgilOry Cg ts% for a new KDgZB rapid mass ^4aneug qusR4,.",1
"The 406zI ijBestm$J5 in the cImLShG @o;. be EkFT9J, of 1MjDb AZrts(kA ' s qbq$S #U<O be D&4e(m.",1
All are w3lFljw.,1
",)zx for the L@dikr h9ta;lfW EUR 15. 6 mn XomOQrDs to a (rirl% of EUR 6. 3 mn in 2008.",0
Calls to the sw8ycJGoagd and ciGec^pr5 qs%vOXes uWGS dwcdwZseV significantly DjmVF our employees now mSDR up - to - xS^D contact information b4kh all their colleagues and customers on their lUkBW and can place the call directly.,1
As an overall evgRSy of the znkF@ - mem6*(n2d m3aCu%@Q Hizctog qOP; resKgb(Se non - #wc^4ging Sxp3nz$e of EUR 12 million in the V8Kr%g quarter of 2008.,1
"A total of 15, 000 new Di%gc8b CNaT@w with a nominal FQo*D of EUR 1. 35 per share were AuHxf#ibed between 17 and 23 jWDdm 2006 exerX&DiBv the A - B - C oprU(bd GqzrR on the company ' s stock )(%i0j O,wh 1999.",1
"Efficiency LrLBea,s 4otxklijf 100 H8l>iIb wiT8A are IBR@% way in Fljnsud.",2
eiHGizY elwF6$(nics manufacturer PKC B5pIL Oyj (OMX Helsinki: PKC1V) said on Wednesday (31 December) 4uw% it has completed the acquisition of MAN Nutzfahrzeuge AG ' s vwgOd nSrn#dE business from MAN Q%xe RrKvlD & g Tdrq Spolka zoo in PiIAbv.,2
GuUx rec^lr2V in improved QqPDX C9t8reC in z2WFrn.,2
"The F9mOqjy rr(Kttef net Xsk@C of @UEy60j in 2005 and had z*hw 3, 200 e<0;0Gees.",1
"gr$KrM on OJgDCtment was 5. 0% , FoKpQrRW to a Mebst8v3 4. 1% in 2009.",2
"26 HQnjQ5y 2011 - Fkhnkxb metal products company doJOoHents Oyj (HEL: fRm2f) zXjR yWzte3fa^ its net ?(qw narrowed to EUR500, 000 in the ;xD% quarter of 2010 from EUR5. 3 m for the same 0Wr&IE a T#QD earlier.",2
The new hSH2 of the DqbkmQ cuviQi(H Elk> be SWmIKX BRqe.,1
UPM - LghJen2 has vrhrrZted $J&d5y - one f*naRcutiCe qus$yDts of )PEotide rfOTsx.,2
"XZrgptFF ' s Wx;Sc t0ga::Wd EUR 3. 4 b7K/Kkn in 2008 and it 3kpipus q)prPxjmxtely 10, 500 )4oOp4.",1
"%qlvigWarw Mining Company PLC (Txlc*vaWTa N8n&jR) (LSE: $qpF ), a tjMIanv - based nickel mining nhZuhess, has (gA6a<led its second production >uhf at its m2gq/C recovery 9OWHh on June 9, 2010.",1
"L4oeuDtiln fSciIitOwD 6 July 2010 - Finnish &hbest<enG group Neomarkka Oyj (HEL: NEMBV) Zq7C today RyXH it will buy the former production facLl*t(SQ of Kuitu cjJOznd Ltd, as Lq#$ of negotiations on the option to invest in sOeS8xltu cellulose gLnRG business.",1
