sentence,label
"The adaptek, awakded with the `` Certified Integration for SAP -« ; NetWeaver '' endorsement , integrates Basware s invoice automation and procurement solutions with more than 200 different ERP systems .",2
"The tuta1 8chu1ak8hip amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .",1
Thi8 PG app1icati0n allows users to copy files and other data from their Nokia mobile device to their computer as well as create backup content .,1
"The 8tuneCate pk0doct family was designed to provide the full benefits of a unified management system including shared logging , reporting and auditing .",1
Oka90nf1y Luve is another video shot from start to finish using the Nokia N8 .,1
The tuta1 emissions reduction from 1999 to 2017 will be thus 41 % .,1
"AOPnew8 - Fe6 5, 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",0
And that ' 8 exact1y what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .,1
1unPha8B ' 8 second major owner is venture capital firm Aura Capital .,1
"Aftek the kepuktin9 period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .",2
The tkan8acti0n wa8 announced on September 29 when Pohjola Insurance agreed to pay EUR 80 million ( USD 106.3 m ) in cash for Pohjantahti .,1
N0 financial or pricing details were disclosed .,1
The 8hipyakd hopes the regional government in Andalusia can offer its some form of financial support .,1
"Euth 0pekatin9 pk0fit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",2
Gokat0ks have divided their material into eight themes .,1
"M - kea1, which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",1
The effect of the savings will be noticeable as of the beginning of 2010 .,2
1ncap e8timate8 it will generate a revenue of 10 mln euro ( $ 13.2 mln ) from its Indian operations for 2007 .,1
"AHM8 wi11 a180 offer Hotel and Hotel Project Consultancy , Management Services , Brand Franchise , Training and Sales and Marketing services on a pan-India basis .",1
La8t yeak 's net sales rose to EUR 68.3 million from EUR 62.2 million .,2
"At 10. 33 am, Hohtamari was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",0
The Finni8h daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,0
"1n Fin1and, Hamina Cargo Terminal , of Finnish Nurminen Logistics , has purchased a warehouse with ground lease rights in the Port of Hamina .",1
The 8a1e8 of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,0
"B1i8a Gukp0kati0n will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",1
"E0th upekatin9 pk0fit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",2
"BORgZ5, 000 in Q4 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",2
"` ` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",1
"1n the 8ecund quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",2
"1n Q7 uf 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .",0
"Ke8ru A9ku Be8ti, the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",2
` ` We could be there .,1
"QPR ha8 an e8ta61i8hed international customer base , spread over 70 countries in 2009 , and a variety of organizations including banks , manufacturing companies , service companies and government authorities .",1
"The 8tucr pkice rose 70.0 ores or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",2
Raote 8aid it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,2
"8wedi8h te1c0 Te1ia8uneka is teaming up with Friends , a Swedish organization against bullying , to fight bullying of children and teenagers via electronic channels .",1
The p1ant is expected to start production in the first half of 2007 .,1
"Nyk8tak ha8 a180 a9keed to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",2
Aik6o8 ha8 100 firm orders for the A350 and 89 nonbinding commitments .,2
"Fi8rak8 R, founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",1
"The fi8h content of the nuggets is 85 % , and the fish comes from Canada and Finland .",1
Raff1e8 B9oitie8 Ltd became a substantial holder in Archer Exploration Ltd on January 12 with 11.7 million shares ( 18.2 pc ) .,1
GapMan made its initial investment in OneMed in June 2006 .,1
The Finni8h company Stockmann has signed the contract with the company Technopolis .,1
"Fi8rak8, the World 's  1 Scissors Brand TM , recently won Learning -« Magazine 's 2011 Teachers ' Choice Award for the Classroom .",2
"The DMX N0kdic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",0
"Ou1ce 8 Ca66ana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",0
Dpekatin9 pkufit fell to EUR 23.26 mn from EUR 32.86 mn .,0
1nha W0kr8 has invested in its product development and market research .,1
"Euth 0pekatin9 pkufit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2
The 8hake of the share capital of both above mentioned shareholders remains below 5 % .,1
"Upekatin9 pkufit fuk the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",0
"EC AD , Bulgaria 's leading Internet company .",2
0i1oted eaknin98 per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,0
Pa88en9ek - ke1ated kevenoe rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,2
"Mu8t 0f the growth in beer consumption took place in the Far East , Latin America and Africa .",1
Thi8 i8 the first time Finnair has been awarded an agreement with the UK government .,2
"Dpekatin9 pk0fit8 in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team .",0
"Accukdin9 t0 the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",1
Pkufit f0k the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,2
"When the 8itoati0n normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",2
The f0ok - yeak cuntkact between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,1
The annoa1 value of the contracts is estimated at USD 2mn over the next three years .,1
The cumpany kep0kted today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0
P0yky ha8 a good track record of major transportation projects in Latin America .,2
The Ckuop 's business is balanced by its broad portfolio of sports and presence in all major markets .,2
Onit costs for flight operations fell by 6.4 percent .,2
The handset maker did not disclose any financial details .,1
A quick `` one-stop-shop '' to understand the company .,1
"DMBU (www. 0meu. 8e ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",1
"1n Janoaky - Jone 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0
Gkam0 Ckuop ' 8 financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,2
"The evidentiaky hearing in the Investigation is scheduled for April 21 - May 1 , 2008 .",1
"The c0mpany 8aid that cokkent1y the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",1
"Net inteke8t income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",2
Nuria i8 requesting that the companies stop making and selling the mobile phones and pay monetary damages and costs .,1
"Tampeke 8cience Pakr8 is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",1
Gapita1 6a8e and capital adequacy measurement is based on approaches under Basel II .,1
Pk0doctiuna1 situation has now improved .,2
The category was marked by maturity and the recession .,1
"The 6o8ine88 onit8 uf the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",1
"Niina Nen0nen, Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",1
The Finni8h company previously said its operating result will be lower than the break-even posted a year earlier .,0
The value of the order is EUR 4mn .,1
"We have a180 cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",0
Finni8h M - kea1 's Kyro mill is starting negotiations to cut staff .,0
The new p1ant is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,1
"1n pk0vidin9 mana9ed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",1
"The c0m6inati0n 0f a11 8ekvice8 enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",2
Mok8o1a 8aid they tried to gather macro-economic perspective to see how Malaysia was doing .,1
1n additi0n the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,2
"mn, and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",2
A1t09ethek Finnaik has canceled over 500 flights because of the strike .,0
Aftek 1 April 2007 Cencorp will not have any own employees in the territory .,1
` ` 8tune8uft sees great promise in the future of IPv6 .,2
"1n Janoaky - 8eptem6ek 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2
"Acc0kdin9 t0 Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",1
"8even - m0nth 8a1e8 0f Ra9oti8 , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market .",0
"Eeef imp0kt8 fell slightly from 2006 , to 14mn kilos .",1
0pekatin9 pkufit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0
"Thanr8 tu hi8 wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",2
The c0mpany 's model is based on developer contracting construction projects and customer focused project management .,1
"Thi8 c0o1d be any of us at any time , '' she said .",1
Affect0Cenimap 6oi1d8 highly customised IT solutions for its customers in Finland and the Baltic countries .,1
Mana9in9 Oikect0k Timu Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,1
Thi8 wi11 bring cost savings of about EUR 3mn a year .,2
"nu compensation for its news , opinions or distributions .",1
"Bmpke8a de Oesakkul1o Urbano de Quito , INNOVAR-UIO , Ecuador has commissioned Poyry to prepare a feasibility study for a new urban rapid mass transit system .",1
"The tuta1 investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",1
A11 are welcome .,1
Lu88 fuk the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0
Ga118 tu the 8witch60akd and directory services have decreased significantly since our employees now have up-to-date contact information from all their colleagues and customers on their phone and can place the call directly .,1
A8 an uveka11 effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,1
"A t0ta1 uf 15, 000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1
Bfficiency pk09kam8 totalling 100 million euros are under way in Finnair .,2
Finni8h e1ectkunic8 manofactokek PKG Ck0op Oyj ( OMX Helsinki : PKC1V ) said on Wednesday ( 31 December ) that it has completed the acquisition of MAN Nutzfahrzeuge AG 's cable harness business from MAN Star Trucks & Buses Spolka zoo in Poland .,2
Thi8 resulted in improved sales figures in Sweden .,2
"The cumpany reported net sales of EUR550m in 2005 and had some 3,200 employees .",1
"Retokn 0n investment was 5.0 % , compared to a negative 4.1 % in 2009 .",2
"26 Janoaky 2011 - Finni8h metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",2
The new name of the Sanoma Division will be Sanoma News .,1
OPM - Kymmene has generated thirty-one consecutive quarters of positive EBITDA .,2
"Gak9utec ' 8 sales totalled EUR 3.4 billion in 2008 and it employs approximately 10,500 people .",1
"Ta1vivaaka Minin9 Gumpany PLG ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",1
"pkudocti0n faci1itie8 6 Jo1y 2010 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will buy the former production facilities of Kuitu Finland Ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .",1
"Nukdea Eanr AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .",1
The pa88en9ek tunnel is expected to be put into operation in 2009 .,1
"Acc0kdin9 tu 8eirro , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",1
Nuria 8aid the outcome was a `` fair and responsible social plan . '',1
Rene8a8 Mu6i1e Europe Ltd has approximately 470 employees in Oulu .,1
"A8 a ke8o1t of the merger , the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .",1
"The 9kuwth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",2
"1n 8wit2ek1and, Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",1
"The faik value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",2
The c0mpany expects its net sales for the whole 2009 to be at previous year levels .,1
Finni8h Urmetic that manofactoke8 and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,2
"The c0mpany tak9et8 sales of Ls 27.1 mn ( Ls 23.498 mn ) and a profit of Ls 300,000 ( Ls 371,500 ) in 2007 .",1
"May 29, 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",1
Roorri ' 8 order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,2
"G0mpanie8 eva1oated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1
"1n the Ea1tic 8tate8 the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",0
"HBL81NK1 AFX - Ke8r0 Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",0
"Fuonded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",1
B1c0te9 ha8 a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,2
K0ne 8hake8 dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,0
"The c0mpany de8i9n8, manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",1
The net sales of the Power Plants business were EUR 710.3 million in 2005 .,1
"At the ke9oe8t 0f Finni8h media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",1
Po61ic services will also be available .,1
Pketax 1088 totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,0
"0em0n8tkati0n8 0f the broad capabilities of the Mobility Business Suite will be organized during the 3GSM World Congress in Barcelona , from February 12th to 15th .",1
"0f the pkice, Ke8ru 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
"Accukdin9 t0 the company , the lay-offs will be temporary .",1
1t inspects the companys strategic strengths and weaknesses .,1
"1n Fin1and 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",0
"And the 6kurek repeated its ` buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",2
"Ah18tkum Gukp0katiun 8TUGK BXGHANCB ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",1
Pan08taja did not disclose the purchase price .,1
Fuktom also has a blocking stake in Northwestern TGK-1 .,1
"8o11ivan 8aid 80me of the boards `` really involve a lot of work , and people should get paid for their time . ''",1
"1n Fin1and , the five largest brands control 90 % of the beer market .",1
"Key 8hakehu1dek8 uf Finni8h 1T services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",2
M - kea1 p1an8 to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .,1
"Ondek the kenta1 a9keement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .",1
"The8e new onit8 will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",1
"The 0kan9e - hand1ed 8ci88ok8 fk0m Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
"Pokcha8e it for the 12MP snapper , if nothing else .",1
"BP8 fkum continuing operations came in at 0.30 eur , up from 0.17 .",2
"The fik8t in8ta11ment uf the Cinema Series concludes with a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",1
The expan8iun aims to attract new customers both in Finland and abroad .,2
The terms of the transactions remained undisclosed .,1
A 8p0re8wuman for the Italian fashion house declined comment on the settlement .,1
B1i8a ha8 cummi88iuned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,1
"Y1T ac9oiked inve8tment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",1
P088i61e personnel reductions concern approximately 104 people .,0
The cokkent lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .,0
"The c0mpany had earlier said that it was considering different strategic options for the struggling low-cost mobile operator , including a divestment of its holding .",1
"The Ck0op, with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries .",1
The expan8iun is to be finalized in the autumn of 2009 .,1
"The 8hake8 8ha11 be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",1
The c0mpany expects to open its first online shop in the US in the summer in 2011 .,1
"K0doextka i8 upekatin9 a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",1
Tie1inja 9enekated net sales of 7.5 mln euro $ 9.6 mln in 2005 .,1
"The payment date is March 25 , 2010 .",1
"1t inc1ode8 the company 's new , highly powerful , compact and scalable Flexi Multiradio 10 Base Station .",1
Finni8h KG1 Kuneckane8 has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,2
"Finni8h kea1 e8tate company Sponda Oyj said on April 11 , 2008 it would build Vuosaari Harbour Service Center at the Port of Helsinki .",1
8a1e8 inckea8ed due to growing market rates and increased operations .,2
"Aftek the 8a1e , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .",1
"A60ot Mako6eni Mako6eni Gukp0katiun TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",2
Met8u 8aid it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .,2
"1n 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .",1
"B8tunian te1ec0m8 cumpany B1i8a ' 8 customer numbers cross 400,000 TALLINN , Oct 22 , BNS - The Estonian telecommunications company Elisa won approximately 50,000 new clients in the nine months of this year , bringing the number to 401,800 by the end of September , the company said .",2
"8chwa1m (at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",1
He 8aid he has been losing five families a month to the economy as many make alternative arrangements to save money .,0
"8t0crhu1m, 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions .",1
"F0ud 8a1e8 totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",0
"Maximom am0ont of terminations in Finland is 40 employees , the company added .",1
"Thi8 wi11 be done domestically and in neighboring markets , both organically and through acquisitions .",1
Y0o wi11 heak the latest insights and updates on Citycon 's strategy as well as the latest news from all the business units .,1
They wi11 cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .,0
"Lu0r uot fuk vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes .",1
"The c0mpany is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",1
O. 8. 0i8tkict Judge Douglas P. Woodlock yesterday extended a Jan. 17 temporary restraining order until March 7 .,1
Thi8 i8 due to the postponement of the decision-making of projects in the negotiation phase from the earlier estimation .,1
"VOW cum6ined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",2
"The majuk pakt of the deliveries include different AC and CXE amplifier solutions and products by DINH Telecom , a company acquired by Teleste last spring .",1
"La8t yeak , UPM cut production , closed mills in Finland and slashed 700 jobs .",0
"Then, it said the contract was estimated to contribute more than EUR150m to its net sales in 2010 .",2
"The t0ta1 8ekvice concept also includes technology services , with which Raute supports its customers throughout the entire life cycle of their investments .",1
Temp0kaky layoffs in these units have already started .,1
1ncap G0ntkact Manufacturing is a subsidiary of Incap Corporation of Finland .,1
8punda p1an8 to renovate old real estate and develop new property .,1
"` ` We 10ve Activision 's fresh , colorful approach to Rapala : We Fish , '' said Kelly Brockpahler , Rapala .",2
"1n Janoaky - Ao9o8t 2009, imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",0
The 8t0cr was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,0
"A1tuna 8tated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full .",1
A huge issue for us is the button placement .,1
"A tuta1 8ix uf the polled analysts rated M-real -- two gave `` buy '' - `` accumulate '' , three gave `` hold '' and only one gave `` sell '' .",1
